household_id,SAMPN,HH_ZONE_ID,HH_WEIGHT,HH_SIZE,HH_VEH,HH_WORKERS
8583,8583,340,,4,0,4
8584,8584,343,,4,0,4
8585,8585,343,,1,0,1
8587,8587,343,,1,0,1
8589,8589,343,,1,0,1
8591,8591,344,,4,0,4
8592,8592,344,,4,0,4
8593,8593,344,,4,0,4
8594,8594,344,,3,0,3
8595,8595,344,,4,0,4
8596,8596,344,,2,0,2
8597,8597,341,,1,0,1
8600,8600,341,,3,0,3
8601,8601,341,,4,0,4
8602,8602,341,,1,0,1
8614,8614,342,,1,0,1
8616,8616,342,,2,0,2
8617,8617,342,,4,0,4
8618,8618,342,,1,0,1
8620,8620,343,,6,1,6
8621,8621,600,,3,0,3
8622,8622,343,,4,0,4
8623,8623,342,,1,0,1
8625,8625,342,,4,0,4
8626,8626,342,,4,0,4
8627,8627,342,,4,0,4
8628,8628,342,,4,0,4
8629,8629,342,,1,0,1
8632,8632,342,,6,0,6
8633,8633,342,,1,0,1
8635,8635,340,,3,0,3
8636,8636,340,,3,0,3
8637,8637,340,,3,0,3
8638,8638,340,,5,0,5
8639,8639,340,,6,0,6
8640,8640,342,,3,0,3
8641,8641,342,,8,0,8
8642,8642,342,,1,0,1
8644,8644,338,,4,0,4
8645,8645,340,,3,0,3
8646,8646,340,,3,0,3
8647,8647,340,,1,0,1
8650,8650,344,,2,0,2
8651,8651,344,,3,0,3
8652,8652,344,,3,0,3
8653,8653,344,,1,2,1
8660,8660,343,,4,0,4
8661,8661,343,,4,0,4
8662,8662,343,,4,0,4
8663,8663,343,,4,0,4
8664,8664,343,,4,0,4
8665,8665,343,,2,0,2
8666,8666,340,,6,0,6
8667,8667,340,,4,0,4
8668,8668,340,,3,0,3
8669,8669,344,,4,0,4
8670,8670,344,,1,0,1
8672,8672,344,,1,1,1
8674,8674,344,,2,0,2
8675,8675,344,,6,0,6
8676,8676,841,,3,0,3
8677,8677,841,,1,3,1
8679,8679,341,,4,0,4
8680,8680,341,,4,0,4
8681,8681,344,,4,0,4
8682,8682,341,,3,0,3
8683,8683,344,,4,0,4
8684,8684,344,,1,0,1
8688,8688,342,,6,0,6
8689,8689,342,,4,0,4
8690,8690,342,,3,0,3
8691,8691,342,,4,0,4
8692,8692,342,,4,0,4
8693,8693,342,,4,0,4
8694,8694,342,,3,0,3
8695,8695,342,,4,0,4
8696,8696,342,,3,0,3
8697,8697,342,,4,0,4
8698,8698,342,,4,0,4
8699,8699,342,,3,0,3
8700,8700,342,,4,0,4
8701,8701,225,,4,0,4
8702,8702,340,,2,0,2
8703,8703,342,,1,0,1
8705,8705,855,,4,0,4
8706,8706,854,,3,0,3
8707,8707,855,,6,0,6
8708,8708,342,,3,0,3
8709,8709,342,,4,0,4
8710,8710,342,,5,0,5
8711,8711,342,,3,0,3
8712,8712,342,,4,0,4
8713,8713,342,,5,0,5
8714,8714,342,,7,0,7
8715,8715,841,,3,0,3
8716,8716,841,,8,0,8
8717,8717,841,,1,0,1
8720,8720,343,,4,0,4
8721,8721,343,,4,0,4
8722,8722,343,,4,0,4
8723,8723,343,,1,0,1
8726,8726,344,,3,1,3
8727,8727,344,,1,0,1
8729,8729,342,,1,0,1
8735,8735,894,,6,0,6
8736,8736,894,,1,0,1
8738,8738,894,,6,0,5
8739,8739,1352,,7,0,7
8740,8740,894,,6,0,6
8741,8741,894,,6,0,6
8742,8742,894,,6,0,6
8743,8743,894,,6,0,6
8744,8744,894,,6,0,6
8745,8745,894,,5,0,5
8746,8746,894,,6,0,6
8747,8747,894,,8,0,8
8748,8748,894,,6,0,6
8749,8749,894,,6,0,5
8750,8750,1352,,7,0,7
8751,8751,894,,6,0,6
8752,8752,894,,6,0,6
8753,8753,894,,6,0,5
8754,8754,894,,4,0,4
8755,8755,894,,6,0,6
8756,8756,894,,6,0,6
8757,8757,894,,1,0,1
8759,8759,894,,6,0,6
8760,8760,894,,6,0,6
8761,8761,894,,8,0,8
8762,8762,1345,,8,0,8
8763,8763,1345,,4,0,4
8764,8764,1345,,8,0,8
8765,8765,1345,,8,0,8
8766,8766,1345,,4,0,4
8767,8767,1345,,6,0,6
8768,8768,1345,,6,0,6
8769,8769,1345,,8,0,8
8770,8770,1345,,6,0,6
8771,8771,1343,,4,0,4
8772,8772,1343,,5,0,5
8773,8773,1343,,1,0,1
8782,8782,1345,,1,0,1
