trip_id,SAMPN,PERNO,PLANO,TRIP_WEIGHT,TAZ,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,TPURP,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,MODE,DEP_HR,DEP_MIN,ARR_HR,ARR_MIN,DRIVER,DRIVER,TOLL_NO,TOLL_NO,TOTTR,TOTTR_NEXT,HHMEM,PER1,PER2,PER3,PER4,PER5,PER6
13649,1027,1,2,85.11027124474252,835,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,19,0,1,1,2,2,0,0,0,,,,,,
13650,1027,2,1,63.258300649292366,26001,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,16,0,16,15,1,1,2,2,0,0,0,,,,,,
13651,1027,2,2,63.258300649292366,835,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,0,18,15,1,1,2,2,0,0,0,,,,,,
13652,1027,3,1,104.6668436138053,805,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,15,7,45,2,2,2,2,0,0,0,,,,,,
13653,1027,3,2,104.6668436138053,835,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,15,0,15,40,2,2,2,2,0,0,0,,,,,,
13654,1027,4,1,59.74520980585075,805,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,7,15,7,45,2,2,2,2,0,0,0,,,,,,
13655,1027,4,2,59.74520980585075,835,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,15,0,15,45,2,2,2,2,0,0,0,,,,,,
13656,1027,5,1,31.51704706372185,805,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,15,7,45,2,2,2,2,0,0,0,,,,,,
13657,1027,5,2,31.51704706372185,835,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,15,0,15,45,2,2,2,2,0,0,0,,,,,,
13658,1028,1,1,193.39242143191703,971,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,0,7,15,1,1,2,2,1,0,0,3,,,,,
13659,1028,1,2,193.39242143191703,635,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,18,0,18,25,1,1,2,2,1,1,0,3,,,,,
13660,1028,2,1,83.0554562295561,913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,15,7,30,1,1,1,1,0,0,0,,,,,,
13661,1028,2,2,83.0554562295561,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,0,18,20,1,1,1,1,0,0,0,,,,,,
13662,1028,3,1,31.23523028481065,971,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,0,7,15,2,2,2,2,1,0,0,1,,,,,
13663,1028,3,2,31.23523028481065,635,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,18,0,18,25,2,2,2,2,1,1,0,1,,,,,
13664,1028,4,1,47.28749435964792,1360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,30,7,45,1,1,2,2,0,0,0,,,,,,
13665,1028,4,2,47.28749435964792,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,0,18,20,1,1,2,2,0,0,0,,,,,,
13666,1029,1,1,103.0789303525926,1373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,30,7,45,1,1,2,2,0,0,0,,,,,,
13667,1029,1,2,103.0789303525926,765,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,14,0,14,10,1,1,2,2,0,0,0,,,,,,
13668,1029,1,3,103.0789303525926,635,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,14,15,14,25,1,1,2,2,2,0,1,3,4,,,,
13669,1029,1,4,103.0789303525926,1373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,45,14,55,1,1,2,2,0,2,0,,,,,,
13670,1029,1,5,103.0789303525926,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,30,17,45,1,1,2,2,0,0,0,,,,,,
13671,1029,2,1,19.82914882118773,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,30,7,49,1,1,2,2,0,0,0,,,,,,
13672,1029,2,2,19.82914882118773,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,16,20,1,1,2,2,0,0,0,,,,,,
13673,1029,3,1,137.6418326547759,635,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,15,7,50,2,2,2,2,0,0,0,,,,,,
13674,1029,3,2,137.6418326547759,635,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,14,15,14,30,2,2,2,2,2,0,1,1,4,,,,
13675,1029,4,1,137.6418326547759,635,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,15,7,50,2,2,2,2,0,0,0,,,,,,
13676,1029,4,2,137.6418326547759,635,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,14,15,14,30,2,2,2,2,2,0,1,1,3,,,,
13677,1030,1,1,71.74854970232029,884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,7,20,1,1,2,2,0,0,0,,,,,,
13678,1030,1,2,71.74854970232029,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,30,17,0,1,1,2,2,0,0,0,,,,,,
13679,1030,2,1,13.163742922391055,610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,45,7,55,1,1,2,2,0,0,0,,,,,,
13680,1030,2,2,13.163742922391055,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,12,0,12,15,1,1,2,2,0,0,0,,,,,,
13681,1030,2,3,13.163742922391055,610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,0,15,10,1,1,2,2,0,0,0,,,,,,
13682,1030,2,4,13.163742922391055,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,17,15,1,1,2,2,0,0,0,,,,,,
13683,1030,3,1,41.44640239390308,765,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,30,8,0,2,2,2,2,0,0,0,,,,,,
13684,1030,3,2,41.44640239390308,635,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,13,30,13,50,2,2,2,2,0,0,0,,,,,,
13685,1031,1,1,72.38267401630289,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,5,30,1,1,1,1,0,0,0,,,,,,
13686,1031,1,2,72.38267401630289,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,16,30,1,1,1,1,0,0,0,,,,,,
13687,1031,2,1,27.674483614535205,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,30,8,0,1,1,1,1,0,0,0,,,,,,
13688,1031,2,2,27.674483614535205,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,17,30,1,1,1,1,0,0,0,,,,,,
13689,1031,3,1,141.20829598624522,1359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,7,20,1,1,2,2,0,0,0,,,,,,
13690,1031,3,2,141.20829598624522,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,16,30,1,1,2,2,0,0,0,,,,,,
13691,1031,4,1,36.02305188496535,803,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,7,30,8,0,2,2,2,2,0,0,0,,,,,,
13692,1031,4,2,36.02305188496535,635,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,14,0,14,20,2,2,2,2,0,0,0,,,,,,
13693,1031,5,1,40.50198425389878,803,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,30,8,0,2,2,2,2,0,0,0,,,,,,
13694,1031,5,2,40.50198425389878,635,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,14,0,14,20,2,2,2,2,0,0,0,,,,,,
13695,1032,1,1,179.4013635118778,853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,7,20,1,1,2,2,0,0,0,,,,,,
13696,1032,1,2,179.4013635118778,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,17,30,1,1,2,2,0,0,0,,,,,,
13697,1032,2,1,48.49048401374046,18401,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,7,30,8,0,1,1,2,2,1,0,0,3,,,,,
13698,1032,2,2,48.49048401374046,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,8,30,9,0,1,1,2,2,0,1,0,,,,,,
13699,1032,2,3,48.49048401374046,18401,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,14,0,14,30,1,1,2,2,0,0,0,,,,,,
13700,1032,2,4,48.49048401374046,635,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,14,45,15,15,1,1,2,2,1,0,0,3,,,,,
13701,1032,3,1,31.51704706372185,18401,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,7,30,8,0,2,2,2,2,1,0,0,2,,,,,
13702,1032,3,2,31.51704706372185,635,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,14,45,15,15,2,2,2,2,1,1,0,2,,,,,
13703,1033,1,1,30.03265263302696,1367,10,10,10,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,7,15,7,45,1,1,2,2,2,0,1,3,4,,,,
13704,1033,1,2,30.03265263302696,1368,10,10,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,7,50,8,0,1,1,2,2,1,2,0,4,,,,,
13705,1033,1,3,30.03265263302696,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,8,5,8,20,1,1,2,2,0,1,0,,,,,,
13706,1033,1,4,30.03265263302696,1368,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,15,0,15,15,1,1,2,2,0,0,0,,,,,,
13707,1033,1,5,30.03265263302696,635,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,15,20,15,45,1,1,2,2,1,0,0,4,,,,,
13708,1033,2,1,32.176918788423016,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0,8,45,1,1,2,2,0,0,0,,,,,,
13709,1033,2,2,32.176918788423016,635,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,17,45,1,1,2,2,0,0,0,,,,,,
13710,1033,3,1,36.02305188496535,1367,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,7,15,7,45,2,2,2,2,2,0,1,1,4,,,,
13711,1033,3,2,36.02305188496535,635,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,12,0,12,15,2,2,2,2,0,2,0,,,,,,
13712,1033,4,1,36.02305188496535,1368,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,15,8,0,2,2,2,2,2,0,1,1,3,,,,
13713,1033,4,2,36.02305188496535,635,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,14,30,15,0,2,2,2,2,1,2,0,1,,,,,
13714,1094,1,1,102.672312392788,827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,30,7,0,1,1,1,1,0,0,0,,,,,,
13715,1094,1,2,102.672312392788,493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,16,44,1,1,1,1,0,0,0,,,,,,
13716,1094,2,1,15.17716674508779,558,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,7,20,7,45,2,2,2,2,0,0,0,,,,,,
13717,1094,2,2,15.17716674508779,493,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,16,0,16,30,2,2,2,2,0,0,0,,,,,,
13718,1095,1,1,42.06914409968269,827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,0,8,35,1,1,1,1,0,0,0,,,,,,
13719,1095,1,2,42.06914409968269,493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,14,0,14,30,1,1,1,1,0,0,0,,,,,,
13720,1095,1,3,42.06914409968269,491,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,18,0,18,30,1,1,2,2,1,0,0,2,,,,,
13721,1095,1,4,42.06914409968269,493,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,20,0,20,30,1,1,2,2,1,1,0,2,,,,,
13722,1095,2,1,37.04080124845802,591,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,0,8,30,2,2,2,2,0,0,0,,,,,,
13723,1095,2,2,37.04080124845802,493,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,17,0,17,40,2,2,2,2,0,0,0,,,,,,
13724,1095,2,3,37.04080124845802,491,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,18,0,18,30,2,2,2,2,1,0,0,1,,,,,
13725,1095,2,4,37.04080124845802,493,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,20,0,20,30,2,2,2,2,1,1,0,1,,,,,
13726,1095,3,1,59.74520980585075,39028,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,7,0,7,20,2,2,2,2,0,0,0,,,,,,
13727,1095,3,2,59.74520980585075,493,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,15,0,15,20,2,2,2,2,0,0,0,,,,,,
13728,1096,1,1,156.274552590112,485,10,10,10,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,8,0,8,15,1,1,2,2,2,0,1,3,6,,,,
13729,1096,1,2,156.274552590112,493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,15,8,30,1,1,2,2,0,2,0,,,,,,
13730,1096,4,1,36.02305188496535,1031,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,16,0,16,20,1,1,2,2,0,0,0,,,,,,
13731,1096,4,2,36.02305188496535,493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,0,18,29,1,1,2,2,0,0,0,,,,,,
13732,1096,5,1,22.70506432572485,1031,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,12,0,12,20,1,1,2,2,0,0,0,,,,,,
13733,1096,5,2,22.70506432572485,493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,14,0,14,20,1,1,2,2,0,0,0,,,,,,
13734,1097,1,1,218.8190820438225,502,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,18,0,18,30,1,1,2,2,1,0,0,2,,,,,
13735,1097,1,2,218.8190820438225,429,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,22,0,23,15,1,1,2,2,1,1,0,2,,,,,
13736,1097,1,3,218.8190820438225,495,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,23,58,23,59,1,1,2,2,1,1,0,2,,,,,
13737,1097,2,1,67.92450817994236,502,8,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,18,0,18,30,2,2,2,2,1,0,0,1,,,,,
13738,1097,2,2,67.92450817994236,429,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,22,0,22,15,2,2,2,2,1,1,0,1,,,,,
13739,1097,2,3,67.92450817994236,495,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,23,58,23,59,2,2,2,2,1,1,0,1,,,,,
13740,1098,1,1,218.8190820438225,1019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,9,44,1,1,1,1,0,0,0,,,,,,
13741,1098,1,2,218.8190820438225,495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,17,45,1,1,1,1,0,0,0,,,,,,
13742,1098,1,3,218.8190820438225,502,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,19,0,19,15,1,1,2,2,2,0,1,2,3,,,,
13743,1098,1,4,218.8190820438225,495,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,21,0,21,15,1,1,2,2,2,2,1,2,3,,,,
13744,1098,2,1,67.92450817994236,502,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,19,0,19,15,2,2,2,2,2,0,1,1,3,,,,
13745,1098,2,2,67.92450817994236,495,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,21,0,21,15,2,2,2,2,2,2,1,1,3,,,,
13746,1098,3,1,41.44640239390308,502,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,0,19,15,2,2,2,2,2,0,1,1,2,,,,
13747,1098,3,2,41.44640239390308,495,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,21,0,21,15,2,2,2,2,2,2,1,1,2,,,,
13748,1099,1,1,24.420452869166564,452,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,18,0,19,10,1,1,2,2,1,0,0,5,,,,,
13749,1099,1,2,24.420452869166564,487,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,19,30,19,45,1,1,2,2,1,1,0,5,,,,,
13750,1099,1,3,24.420452869166564,667,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,20,0,20,45,1,1,1,1,0,1,0,,,,,,
13751,1099,1,4,24.420452869166564,487,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,21,30,21,50,1,1,1,1,0,0,0,,,,,,
13752,1099,2,1,39.70832047838889,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,30,8,50,1,1,1,1,0,0,0,,,,,,
13753,1099,2,2,39.70832047838889,487,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,13,30,14,15,1,1,1,1,0,0,0,,,,,,
13754,1099,2,3,39.70832047838889,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,30,16,10,1,1,1,1,0,0,0,,,,,,
13755,1099,2,4,39.70832047838889,487,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,19,0,19,30,1,1,1,1,0,0,0,,,,,,
13756,1099,3,2,87.96005362298322,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,30,8,40,1,1,2,2,0,0,0,,,,,,
13757,1099,3,1,87.96005362298322,477,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,8,15,8,25,1,1,2,2,1,0,0,7,,,,,
13758,1099,3,3,87.96005362298322,487,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,19,30,19,45,1,1,2,2,0,1,0,,,,,,
13759,1099,3,4,87.96005362298322,484,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,20,0,20,45,1,1,2,2,0,0,0,,,,,,
13760,1099,3,5,87.96005362298322,487,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,20,50,21,5,1,1,2,2,0,0,0,,,,,,
13761,1099,4,1,85.64060729060327,491,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,18,0,18,15,2,2,2,2,0,0,0,,,,,,
13762,1099,4,2,85.64060729060327,487,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,19,30,20,0,2,2,2,2,0,0,0,,,,,,
13763,1099,5,1,53.04163615507215,452,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,18,0,19,10,2,2,2,2,1,0,0,1,,,,,
13764,1099,5,2,53.04163615507215,487,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,19,45,20,0,2,2,2,2,1,1,0,1,,,,,
13765,1099,6,1,65.47198295594727,31,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,0,7,35,2,2,1,1,0,0,0,,,,,,
13766,1099,6,2,65.47198295594727,487,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,12,0,13,0,2,2,1,1,0,0,0,,,,,,
13767,1100,1,1,351.8590142319103,780,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,15,7,35,1,1,1,1,1,0,0,2,,,,,
13768,1100,1,2,351.8590142319103,493,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,17,45,18,40,2,2,2,2,0,1,0,,,,,,
13769,1100,1,3,351.8590142319103,502,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,20,0,20,15,2,2,2,2,2,0,1,2,3,,,,
13770,1100,1,4,351.8590142319103,493,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,23,0,23,15,2,2,2,2,2,2,1,2,3,,,,
13771,1100,2,1,104.05886058652338,730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,15,8,0,1,1,1,1,0,0,0,,,,,,
13772,1100,2,2,104.05886058652338,493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,45,19,30,1,1,2,2,0,0,0,,,,,,
13773,1100,2,3,104.05886058652338,502,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,20,0,20,15,1,1,2,2,2,0,1,1,3,,,,
13774,1100,2,4,104.05886058652338,493,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,23,0,23,15,1,1,2,2,2,2,1,1,3,,,,
13775,1100,3,1,39.78728439325207,502,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,20,0,20,15,2,2,2,2,2,0,1,1,2,,,,
13776,1100,3,2,39.78728439325207,493,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,23,0,23,15,2,2,2,2,2,2,1,1,2,,,,
13777,1101,1,1,92.29196671379856,1373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,30,6,45,1,1,1,1,0,0,0,,,,,,
13778,1101,1,2,92.29196671379856,493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,15,0,15,20,1,1,1,1,0,0,0,,,,,,
13779,1101,2,1,594.7078450998044,115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,10,15,1,1,1,1,0,0,0,,,,,,
13780,1101,2,2,594.7078450998044,493,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,17,20,1,1,1,1,0,0,0,,,,,,
13781,1102,1,1,201.816001335172,1359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,15,7,45,1,1,1,1,0,0,0,,,,,,
13782,1102,1,2,201.816001335172,495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,18,0,19,0,1,1,1,1,0,0,0,,,,,,
13783,1102,1,3,201.816001335172,505,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,19,30,19,55,1,1,2,2,2,0,1,2,3,,,,
13784,1102,1,4,201.816001335172,495,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,21,0,21,15,1,1,2,2,2,2,1,2,3,,,,
13785,1102,2,1,85.64060729060327,505,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,19,30,19,55,2,2,2,2,2,0,1,1,3,,,,
13786,1102,2,2,85.64060729060327,495,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,21,0,21,30,2,2,2,2,2,2,1,1,3,,,,
13787,1102,3,1,41.44640239390308,505,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,19,30,19,55,2,2,2,2,2,0,1,1,2,,,,
13788,1102,3,2,41.44640239390308,495,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,21,0,21,30,2,2,2,2,2,2,1,1,2,,,,
13789,1103,1,1,103.17224545612832,790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,30,9,50,1,1,1,1,0,0,0,,,,,,
13790,1103,1,2,103.17224545612832,495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,13,0,13,15,1,1,1,1,0,0,0,,,,,,
13791,1103,2,1,48.44459450646141,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,45,8,15,1,1,1,1,0,0,0,,,,,,
13792,1103,2,2,48.44459450646141,495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,17,30,18,0,1,1,2,2,0,0,0,,,,,,
13793,1103,3,1,24.420452869166564,21,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,30,7,15,1,1,1,1,0,0,0,,,,,,
13794,1103,3,2,24.420452869166564,495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,15,0,15,45,1,1,1,1,0,0,0,,,,,,
13795,1103,4,1,36.02305188496535,1035,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,7,45,8,15,1,1,2,2,0,0,0,,,,,,
13796,1103,4,2,36.02305188496535,495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,16,30,17,0,1,1,2,2,0,0,0,,,,,,
