household_id,has_labourer,household_id,hh_floors,hh_units,hh_under6yr,hh_over6yr,hh_maids,hh_under6yr_present,hh_over6yr_present,hh_tenure,hh_veh,hh_bikes,ptdist,hhincome,hhproptype,hhproptype_other,geocode,community,road,building,poi,emirate,interviewer_id,interviewer_company,interview_date,interview_time,interviewer_company_name,interviewer_company_num,home_zone_id
1395,False,2713,44,176,0,4,0,0,4,2,2,0,2,6,3,,"25.188797,55.264707",Executve Towers,Al Amal street,,Vision tower,1,MS009,ms,2014-05-19,19:58:00,,346,1457
1396,False,2714,44,176,0,5,0,0,4,2,1,0,2,6,3,,"25.189078,55.264835",Dubai,,Executive Tower,Vision Tower,1,MS009,ms,2014-05-19,20:25:00,,346,1457
1397,False,2715,44,176,0,3,0,0,3,2,2,0,2,6,3,,"25.189117,55.264996",Business Bay,,Executive Towers,Vision Tower,1,MS009,ms,2014-05-19,20:42:00,,346,1457
1398,False,2716,25,173,0,2,0,0,2,2,1,0,3,4,3,,"25.188107,55.263848",Business Bay,-,Ontario Tower,Obory,1,MS004,ms,2014-05-19,20:04:00,,346,1457
1399,False,2717,25,173,0,2,0,0,2,2,1,0,4,5,3,,"25.187991,55.263999",Business Bay,Kaleej AL Tajri,Ortario Tower,Obory Hotel,1,MS004,ms,2014-05-19,20:16:00,,346,1457
1400,False,2718,25,173,0,3,0,0,3,2,1,0,4,5,3,,"25.187913,55.263848",Business Bay,Kaleej AL Tajri,,Obery Hotel,1,MS004,ms,2014-05-19,20:30:00,,346,1457
1401,False,2719,25,173,0,3,0,0,3,2,1,0,4,4,3,,"25.187874,55.263484",Business Bay,Khaleej AL Tajri,Onterio Tower,Obroy Hotel,1,MS004,ms,2014-05-19,20:45:00,,346,1457
1402,False,2720,25,173,0,1,0,0,1,2,1,0,4,10,3,,"25.188049,55.263870",Business Bay,Khaleej AL Tajria,Onterio Tower,Obory Hotel,1,MS004,ms,2014-05-19,20:57:00,,346,1457
1403,False,2721,25,173,0,1,0,0,1,2,0,0,4,10,3,,"25.187933,55.263762",Business Bay,Khaleej Al Tajria,Onterio Tower,Oboroy Hotel,1,MS004,ms,2014-05-19,21:05:00,,346,1457
1404,False,2722,25,173,0,1,0,0,1,2,1,0,4,4,3,,"25.187991,55.263913",Business Bay,Khaleej AL Tajria,Onterio Tower,Oboroy Hotel,1,MS004,ms,2014-05-19,21:16:00,,346,1457
1405,False,2723,25,173,0,1,0,0,1,2,1,0,4,5,3,,"25.187952,55.263741",Business Bay,Khaleej Al Tajria,Onterio Tower,Oboroy Hotel,1,MS004,ms,2014-05-19,21:30:00,,346,1457
1406,False,2725,25,173,0,1,0,0,1,2,1,0,4,5,3,,"25.187972,55.264020",Business Bay,Khaleej AL Tajria,Onterio Hotel,Oboroy Hotel,1,MS004,ms,2014-05-19,21:44:00,,346,1457
1407,False,2726,7,35,0,1,0,0,1,1,0,1,2,5,3,,"25.190845,55.277388",Burj Khalifa,Sheikh Mohammed Bin Rahid Boulevard,Kamoon 3,Dubai Mall,1,MS018,ms,2014-05-19,20:23:00,,345,978
1408,False,2728,7,35,0,1,0,0,1,2,1,0,2,7,3,,"25.190806,55.277152",Burj Khalifa,Sheikh Mohammed Bin Rashid Al Boulevard,Kamoon 4,Dubai Mall,1,MS018,ms,2014-05-19,20:38:00,,345,978
1409,False,2729,4,48,0,2,0,0,2,1,2,0,2,7,3,,"25.190806,55.277281",Burj Khalifa,Sheikh Mohammed Bin Rashid Al Boulevard,-,Dubai Mall,1,MS018,ms,2014-05-19,20:46:00,,345,978
1410,False,2730,7,35,0,1,0,0,1,1,1,0,4,6,3,,"25.190923,55.277410",BURJ KHALIFA,,,DUBAI MALL,1,MS015,ms,2014-05-19,20:16:00,,345,978
1411,False,2731,7,35,0,2,0,0,2,2,2,0,4,9,3,,"25.191020,55.277646",BURJ KHALIFA,,,DUBAI MALL,1,MS015,ms,2014-05-19,20:37:00,,345,978
1412,False,2732,7,35,0,2,0,0,2,1,2,0,4,10,3,,"25.190748,55.277624",BURJ KHALIFA,,,DUBAI MALL,1,MS015,ms,2014-05-19,20:59:00,,345,978
1413,False,2733,44,176,0,5,0,0,5,2,1,0,2,6,3,,"25.189292,55.265651",business bay,al khaleez al tijari,3,oberoi hotel,1,MS007,ms,2014-05-19,19:34:00,,346,1457
1414,False,2734,44,176,1,4,0,1,4,2,2,0,3,7,3,,"25.189428,55.265801",business bay,al khaleej al tejari,3,vision tower,1,MS007,ms,2014-05-19,20:03:00,,346,1457
1415,False,2735,44,176,0,3,0,0,3,1,2,1,3,7,3,,"25.189564,55.265930",business bay,al khaleej al tejari,3,vision tower,1,MS007,ms,2014-05-19,20:27:00,,346,1457
1416,False,2736,44,176,0,2,0,0,2,2,0,0,3,6,3,,"25.189447,55.265908",business bay,al khaleej al tejari,3,vision tower,1,MS007,ms,2014-05-19,20:52:00,,346,1457
1417,False,2737,25,173,0,3,0,0,3,2,2,0,2,4,3,,"25.185690,55.261863",Business bay,,Ontario Tower,The Oberoi Hotel,1,MS001,ms,2014-05-19,18:00:00,,346,1458
1418,False,2739,25,173,0,2,0,0,2,2,0,0,2,9,3,,"25.185816,55.262067",Business bay,-,Ontario Tower,The Oberoi Hotel,1,MS001,ms,2014-05-19,19:56:00,,346,1458
1419,False,2740,25,173,0,1,0,0,1,2,1,0,3,2,3,,"25.185632,55.261939",Business Bay,-,Ontario tower,The oberoi hotel,1,MS010,ms,2014-05-19,19:56:00,,346,1458
1420,False,2741,25,173,1,3,0,1,3,2,2,0,3,5,3,,"25.185874,55.261939",Business bay,-,ontario tower,the oberoi tower,1,MS010,ms,2014-05-19,20:03:00,,346,1458
1421,False,2742,25,173,0,2,0,0,2,2,1,0,3,10,3,,"25.185690,55.262014",Business bay,-,ontario tower,oberoi tower,1,MS010,ms,2014-05-19,20:15:00,,346,1458
1422,False,2743,25,173,0,3,0,0,3,2,0,0,3,10,3,,"25.185836,55.261874",Business bay,-,ontario tower,oberoi tower,1,MS010,ms,2014-05-19,20:38:00,,346,1458
1423,False,2744,25,173,0,1,0,0,1,2,1,0,3,10,3,,"25.185700,55.261810",Business bay,-,Ontario tower,oberoi tower,1,MS010,ms,2014-05-19,20:51:00,,346,1458
1424,False,2745,25,173,0,1,0,0,1,2,1,0,3,10,3,,"25.185622,55.262046",Business bay,-,ontario tower,oberoi tower,1,MS010,ms,2014-05-19,20:57:00,,346,1458
1425,False,2746,25,173,1,3,0,1,3,2,1,0,3,5,3,,"25.185719,55.261767",Business bay,-,Ontario tower,oberoi tower,1,MS010,ms,2014-05-19,21:04:00,,346,1458
1426,False,2747,25,173,0,2,0,0,2,2,2,0,3,10,3,,"25.185787,55.262142",Business bay,-,ontario tower,oberoi tower,1,MS010,ms,2014-05-19,21:19:00,,346,1458
1427,False,2748,25,173,0,2,0,0,2,2,1,0,3,10,3,,"25.185671,55.261971",Business bay,-,Ontario tower,oberoi tower,1,MS010,ms,2014-05-19,21:28:00,,346,1458
1428,False,2749,25,173,1,3,0,1,3,2,1,0,3,10,3,,"25.185758,55.262153",Business bay,-,ontario tower,oberoi towetr,1,MS010,ms,2014-05-19,21:46:00,,346,1458
1429,False,2750,25,173,0,2,0,0,2,2,1,0,3,3,3,,"25.185739,55.262067",business bay,-,ontario tower,oberoi tower,1,MS010,ms,2014-05-19,21:57:00,,346,1458
1430,False,2753,1,1,2,2,0,2,2,1,1,0,3,4,1,,"25.218084,55.383260",nad al shama,,,nad al shama park,1,MS008,ms,2014-05-01,18:21:00,,213,232
1431,False,2756,1,6,0,5,0,0,5,1,3,0,1,8,1,,"25.217541,55.385299",Nad AL Shamma,201,-,Nad Al Shamma Park,1,MS006,ms,2014-05-01,19:07:00,,213,232
1432,False,2757,2,8,0,5,0,0,5,1,4,0,2,7,1,,"25.216279,55.388646",Nad Al Shamma,-,-,Nad Al Shamma Park,1,MS006,ms,2014-05-01,20:36:00,,213,232
1433,False,2762,1,0,1,6,0,1,6,1,3,1,3,5,1,,"25.217133,55.385277",Rashidiya,,,Rashidiya police station,1,MS016,ms,2014-05-01,18:40:00,,213,232
1434,False,2763,1,0,1,4,0,1,4,1,2,0,4,4,1,,"25.217133,55.385106",rashidiya,,,nadshamma park,1,MS016,ms,2014-05-01,19:44:00,,213,232
1435,False,2764,1,0,1,5,0,1,5,1,3,0,4,6,1,,"25.217366,55.385149",rashidiya,,,rashidiya police station,1,MS015,ms,2014-05-01,18:43:00,,213,232
1436,False,2765,1,2,0,4,0,0,4,2,2,0,4,5,1,,"25.217812,55.385449",,,,nad al shamma park,1,MS015,ms,2014-05-01,19:43:00,,213,232
1437,False,2766,1,1,0,1,0,0,1,2,1,0,4,2,1,,"25.216706,55.385535",RASHIDIYA,11,9,NAD AL SHAMMA PARK,1,MS014,ms,2014-05-01,18:21:00,,213,232
1438,False,2767,1,1,0,1,0,0,1,2,0,0,4,1,1,,"25.216667,55.385578",RASHIDIYA,11,9,NAD AL SHAMMA PARK,1,MS014,ms,2014-05-01,18:38:00,,213,232
1439,False,2768,1,3,0,4,0,0,4,2,1,0,4,3,1,,"25.216376,55.386200",NAD AL SHAMMA,11,7,NAD AL SHAMMA PARK,1,MS014,ms,2014-05-01,19:17:00,,213,232
1440,False,2774,1,5,1,4,0,1,4,2,1,0,1,10,1,,"25.218016,55.385910",Nad shamma,street 19,,Nad shamma park,1,MS010,ms,2014-05-01,19:05:00,,213,232
1441,False,2775,2,8,0,8,0,0,8,2,5,0,2,10,1,,"25.216065,55.388753",Nad shamma,street 18,-,Nad shamma park,1,MS010,ms,2014-05-01,20:38:00,,213,232
1442,False,2776,1,1,0,2,0,0,2,2,2,0,1,6,1,,"25.216861,55.384333",Nadd Shamma,201,-,Nadd Shamma Park,1,MS012,ms,2014-05-01,19:12:00,,213,232
1443,False,2777,1,1,0,4,0,0,4,1,6,0,1,8,1,,"25.214648,55.388110",Nad Al Shamma,201,-,Nad Al Shamma Park,1,MS012,ms,2014-05-01,20:42:00,,213,232
1444,False,2780,1,3,0,3,0,0,3,2,2,0,2,4,1,,"25.243337,55.350044",AL Garhoud,-,-,Choitram,1,MS006,ms,2014-05-03,18:14:00,,214,193
1445,False,2781,2,5,2,3,0,2,3,2,2,0,2,4,1,,"25.242910,55.347512",Al Garhoud,-,-,Choitram,1,MS006,ms,2014-05-03,19:11:00,,214,193
1446,False,2782,1,0,1,4,0,1,4,2,2,0,3,5,1,,"25.243279,55.349936",Al garhoud,,,Choitram supermarket,1,MS016,ms,2014-05-03,18:12:00,,214,193
1447,False,2783,1,0,0,2,0,0,2,2,1,0,3,4,1,,"25.243434,55.349979",Al garhoud,,,Choitram supermarket,1,MS016,ms,2014-05-03,18:40:00,,214,193
1448,False,2784,1,0,1,4,0,1,4,2,1,1,3,5,1,,"25.243434,55.350065",Al garhoud,,,Choitram supermarket,1,MS016,ms,2014-05-03,18:58:00,,214,193
1449,False,2788,2,7,0,4,0,0,1,2,3,0,3,7,1,,"25.242813,55.356953",al garhoud,48 street,villa,chothrams,1,MS013,ms,2014-04-28,19:53:00,,214,194
1450,False,2790,3,8,0,2,0,0,2,1,2,0,3,8,1,,"25.241688,55.355301",al garhoud,23 D street,villa,,1,MS013,ms,2014-04-28,20:38:00,,214,194
1451,False,2791,1,4,3,3,0,3,3,2,2,0,1,5,1,,"25.243706,55.346353",AL Garhoud,Garhoud,51A,Choitram Supermarket,1,MS006,ms,2014-04-28,19:04:00,,214,190
1452,False,2793,1,3,3,5,0,3,5,2,2,0,2,5,1,,"25.242367,55.346782",Al Garhoud,-,10A,Choitram Supermarket,1,MS006,ms,2014-04-28,20:23:00,,214,192
1453,False,2794,1,2,2,3,0,2,3,2,2,0,1,7,1,,"25.243240,55.347447",Al Garhoud,-,-,Choitram,1,MS006,ms,2014-04-28,21:14:00,,214,193
1454,False,2795,2,8,0,3,0,0,3,1,5,0,2,10,1,,"25.243658,55.344937",Garhoud,31A,,Emirates Co-Operative Society ,1,MS004,ms,2014-04-28,17:52:00,,214,190
