person_id,is_labourer,household_id,person_num,relationship,relationship_other,nationality,nationality_other,gender,age,occ,occ_other,occ_sector,occ_sector_other,occ_level,occ_level_other,nol,license,auto_availability,interviewer_id,interviewer_company,interview_date,interview_time,code_hp
224,False,1081,1,1,,5,,1,56,1,,5,,2,,1,1,1,i4007,i4,2014-05-03,20:16:00,108101
225,False,1081,2,2,,5,,2,50,1,,2,,2,,1,2,4,i4007,i4,2014-05-03,20:18:00,108102
226,False,1081,3,4,,5,,2,21,1,,5,,4,,1,2,4,i4007,i4,2014-05-03,20:21:00,108103
227,False,1082,1,1,,5,,1,33,1,,5,,2,,1,1,4,i4010,i4,2014-05-03,17:03:00,108201
228,False,1082,2,2,,5,,2,29,7,,<NA>,,<NA>,,1,2,4,i4010,i4,2014-05-03,17:03:00,108202
229,False,1082,3,4,,5,,1,7,5,,<NA>,,<NA>,,1,2,4,i4010,i4,2014-05-03,17:04:00,108203
230,False,1084,1,1,,5,,1,38,1,,5,,2,,1,1,1,i4010,i4,2014-05-03,17:50:00,108401
231,False,1085,1,1,,5,,1,37,1,,5,,2,,1,1,1,i4010,i4,2014-05-03,17:55:00,108501
232,False,1085,2,2,,5,,2,30,7,,<NA>,,<NA>,,1,2,3,i4010,i4,2014-05-03,17:55:00,108502
233,False,1085,3,4,,5,,1,4,9,,<NA>,,<NA>,,2,2,3,i4010,i4,2014-05-03,17:56:00,108503
234,False,1085,4,4,,5,,2,2,9,,<NA>,,<NA>,,2,2,3,i4010,i4,2014-05-03,17:56:00,108504
235,False,1087,1,1,,5,,1,32,1,,5,,2,,1,1,1,i4010,i4,2014-05-03,19:35:00,108701
236,False,1087,2,6,,5,,1,36,1,,5,,2,,1,1,2,i4010,i4,2014-05-03,19:36:00,108702
237,False,1087,3,2,,5,,2,25,7,,<NA>,,<NA>,,1,2,3,i4010,i4,2014-05-03,19:36:00,108703
238,False,1087,4,7,,5,,2,30,7,,<NA>,,<NA>,,1,2,3,i4010,i4,2014-05-03,19:37:00,108704
239,False,1088,1,1,,5,,1,38,1,,4,,2,,1,1,1,i4010,i4,2014-05-03,19:46:00,108801
240,False,1088,2,2,,5,,2,35,7,,<NA>,,<NA>,,1,2,3,i4010,i4,2014-05-03,19:47:00,108802
241,False,1088,3,4,,5,,1,5,9,,<NA>,,<NA>,,2,2,3,i4010,i4,2014-05-03,19:47:00,108803
242,False,1088,4,4,,5,,1,2,9,,<NA>,,<NA>,,2,2,3,i4010,i4,2014-05-03,19:47:00,108804
243,False,1090,1,1,,5,,2,36,1,,5,,2,,1,2,3,i4021,i4,2014-05-03,18:29:00,109001
244,False,1090,2,3,,5,,1,38,1,,2,,2,,1,1,1,i4021,i4,2014-05-03,18:31:00,109002
245,False,1091,1,1,,5,,1,28,1,,5,,3,,1,2,3,i4021,i4,2014-05-03,18:55:00,109101
246,False,1091,2,6,,5,,1,30,1,,5,,3,,1,1,1,i4021,i4,2014-05-03,18:56:00,109102
247,False,1091,3,7,,5,,1,27,1,,5,,3,,1,2,4,i4021,i4,2014-05-03,18:56:00,109103
248,False,1091,4,7,,5,,1,29,1,,5,,3,,1,2,4,i4021,i4,2014-05-03,18:57:00,109104
249,False,1092,1,1,,5,,1,60,1,,5,,2,,1,1,1,i4021,i4,2014-05-03,20:39:00,109201
250,False,1093,1,1,,5,,1,25,1,,5,,3,,1,2,3,i4021,i4,2014-05-03,20:48:00,109301
251,False,1093,2,9,,5,,1,24,1,,5,,3,,1,2,3,i4021,i4,2014-05-03,20:49:00,109302
252,False,1094,1,1,,5,,1,57,1,,1,,2,,1,1,1,i4016,i4,2014-05-03,16:55:00,109401
253,False,1094,2,2,,5,,2,48,1,,5,,1,,1,1,2,i4016,i4,2014-05-03,16:57:00,109402
254,False,1095,1,1,,5,,2,45,1,,-1,didnt want to mention,1,,1,1,1,i4016,i4,2014-05-03,17:31:00,109501
255,False,1095,2,3,,5,,1,50,1,,5,,1,,1,1,2,i4016,i4,2014-05-03,17:33:00,109502
256,False,1095,3,4,,5,,1,15,5,,<NA>,,<NA>,,1,2,3,i4016,i4,2014-05-03,17:34:00,109503
257,False,1096,1,1,,3,,1,45,1,,5,,1,,2,1,1,i4016,i4,2014-05-03,17:57:00,109601
258,False,1096,2,2,,3,,2,40,7,,<NA>,,<NA>,,2,1,1,i4016,i4,2014-05-03,17:59:00,109602
259,False,1096,3,4,,3,,1,5,9,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,18:00:00,109603
260,False,1096,4,4,,3,,1,22,3,,<NA>,,<NA>,,2,1,1,i4016,i4,2014-05-03,18:00:00,109604
261,False,1096,5,4,,3,,1,25,3,,<NA>,,<NA>,,2,1,1,i4016,i4,2014-05-03,18:03:00,109605
262,False,1096,6,4,,3,,1,3,9,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,18:04:00,109606
263,False,1097,1,1,,5,,1,33,1,,7,-1,1,,2,1,1,i4016,i4,2014-05-03,19:53:00,109701
264,False,1097,2,2,,5,,2,28,7,,<NA>,,<NA>,,2,1,1,i4016,i4,2014-05-03,19:53:00,109702
265,False,1098,1,1,,5,,1,40,1,,7,Manufacturing,1,,2,1,1,i4016,i4,2014-05-03,20:09:00,109801
266,False,1098,2,2,,5,,2,39,7,,<NA>,,<NA>,,1,1,1,i4016,i4,2014-05-03,20:09:00,109802
267,False,1098,3,4,,5,,1,12,5,,<NA>,,<NA>,,1,2,3,i4016,i4,2014-05-03,20:10:00,109803
268,False,1099,1,1,,5,,2,21,3,,<NA>,,<NA>,,2,1,1,i4016,i4,2014-05-03,17:53:00,109901
269,False,1099,2,5,,5,,1,55,1,,7,Entrepreneur,1,,2,1,1,i4016,i4,2014-05-03,17:54:00,109902
270,False,1099,3,6,,5,,1,32,1,,7,Advertisement,1,,2,1,1,i4016,i4,2014-05-03,17:55:00,109903
271,False,1099,4,7,,5,,2,28,7,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,17:56:00,109904
272,False,1099,5,5,,5,,2,53,7,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,17:57:00,109905
273,False,1099,6,7,,5,,2,75,6,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,17:58:00,109906
274,False,1099,7,7,,5,,1,4,9,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,17:58:00,109907
275,False,1099,8,7,,5,,1,1,9,Baby,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,17:59:00,109908
276,False,1100,1,1,,5,,1,22,1,,7,Sukar,2,,1,1,1,i4016,i4,2014-05-03,19:14:00,110001
277,False,1100,2,5,,5,,1,60,1,,7,-1,1,,2,1,1,i4016,i4,2014-05-03,19:15:00,110002
278,False,1100,3,5,,5,,2,57,7,,<NA>,,<NA>,,1,2,3,i4016,i4,2014-05-03,19:16:00,110003
279,False,1101,1,1,,5,,2,32,1,,4,,1,,1,1,1,i4016,i4,2014-05-03,19:37:00,110101
280,False,1101,2,3,,5,,1,37,1,,7,Entrepreneur,1,,2,1,1,i4016,i4,2014-05-03,19:38:00,110102
281,False,1101,3,4,,5,,1,17,9,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,19:39:00,110103
282,False,1102,1,1,,5,,1,31,1,,7,D'int Mention,2,,1,1,1,i4016,i4,2014-05-03,22:41:00,110201
283,False,1102,2,2,,5,,2,29,7,,<NA>,,<NA>,,1,2,3,i4016,i4,2014-05-03,22:41:00,110202
284,False,1102,3,4,,5,,1,10,5,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,22:42:00,110203
285,False,1103,1,1,,5,,1,51,1,,7,D'int Want to menion,5,,2,1,1,i4016,i4,2014-05-03,22:52:00,110301
286,False,1103,2,2,,5,,2,51,1,,7,D'int Want to mention,5,,2,1,1,i4016,i4,2014-05-03,22:53:00,110302
287,False,1103,3,4,,5,,2,20,3,,<NA>,,<NA>,,2,1,1,i4016,i4,2014-05-03,22:53:00,110303
288,False,1103,4,4,,5,,1,19,3,,<NA>,,<NA>,,1,1,1,i4016,i4,2014-05-03,22:54:00,110304
289,False,1104,1,1,,5,,2,26,1,,4,,1,,1,1,4,i4016,i4,2014-05-03,23:09:00,110401
290,False,1104,2,3,,5,,1,28,1,,4,,1,,1,1,2,i4016,i4,2014-05-03,23:10:00,110402
291,False,1105,1,1,,5,,2,61,7,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,23:28:00,110501
292,False,1105,2,4,,5,,2,24,1,,4,Al Futtaim,2,,1,1,1,i4016,i4,2014-05-03,23:29:00,110502
293,False,1105,3,4,,5,,2,26,1,,5,,2,,1,1,1,i4016,i4,2014-05-03,23:29:00,110503
294,False,1105,4,4,,5,,2,28,1,,5,,1,,1,1,1,i4016,i4,2014-05-03,23:30:00,110504
295,False,1105,5,3,,5,,1,62,1,,7,Entrepreneur,1,,2,1,1,i4016,i4,2014-05-03,23:30:00,110505
296,False,1105,6,7,,5,,1,26,8,,<NA>,,<NA>,,1,2,3,i4016,i4,2014-05-03,23:31:00,110506
297,False,1105,7,7,,5,,2,68,6,,<NA>,,<NA>,,2,2,3,i4016,i4,2014-05-03,23:31:00,110507
298,False,1106,1,1,,5,,1,31,1,,5,,1,,2,1,1,i4016,i4,2014-05-03,23:56:00,110601
299,False,1106,2,9,,5,,1,27,1,,7,DHL,2,,1,1,4,i4016,i4,2014-05-03,23:57:00,110602
300,False,1107,1,1,,5,,1,59,1,,4,,1,,1,1,1,i4015,i4,2014-05-03,17:00:00,110701
301,False,1107,2,2,,5,,2,55,1,,7,EVENTS,1,,1,2,3,i4015,i4,2014-05-03,17:01:00,110702
302,False,1107,3,4,,5,,1,25,1,,7,EVENTS,2,,1,1,1,i4015,i4,2014-05-03,17:02:00,110703
303,False,1108,1,1,,5,,1,45,1,,4,,2,,1,1,2,i4015,i4,2014-05-03,19:31:00,110801
304,False,1108,2,2,,5,,2,37,1,,5,,2,,1,1,2,i4015,i4,2014-05-03,19:32:00,110802
305,False,1108,3,4,,5,,1,25,1,,4,,3,,1,2,4,i4015,i4,2014-05-03,19:33:00,110803
306,False,1108,4,4,,4,,1,19,3,,<NA>,,<NA>,,1,2,4,i4015,i4,2014-05-03,19:33:00,110804
307,False,1109,1,1,,5,,1,27,1,,7,ENGINEERING,2,,1,1,1,i4015,i4,2014-05-03,19:54:00,110901
308,False,1109,2,6,,5,,1,21,3,,<NA>,,<NA>,,1,2,4,i4015,i4,2014-05-03,19:55:00,110902
309,False,1109,3,5,,5,,2,42,7,,<NA>,,<NA>,,1,2,4,i4015,i4,2014-05-03,19:56:00,110903
310,False,1109,4,5,,5,,1,51,1,,7,ENGINEERING,1,,1,1,1,i4015,i4,2014-05-03,19:56:00,110904
311,False,1110,1,1,,3,,1,55,1,,4,,1,,1,1,1,i4015,i4,2014-05-03,20:09:00,111001
312,False,1110,2,4,,3,,1,27,1,,5,,2,,1,1,1,i4015,i4,2014-05-03,20:09:00,111002
313,False,1110,3,4,,3,,1,30,1,,5,,2,,1,2,4,i4015,i4,2014-05-03,20:10:00,111003
314,False,1110,4,4,,3,,1,22,2,,-1,,3,,1,2,4,i4015,i4,2014-05-03,20:11:00,111004
315,False,1110,5,2,,3,,2,42,1,,3,,2,,1,1,1,i4015,i4,2014-05-03,20:12:00,111005
316,False,1110,6,5,,3,,2,65,6,,<NA>,,<NA>,,1,2,4,i4015,i4,2014-05-03,20:12:00,111006
317,False,1111,1,1,,5,,1,40,1,,4,,2,,1,1,1,i4015,i4,2014-05-03,20:25:00,111101
318,False,1111,2,2,,5,,2,35,7,,<NA>,,<NA>,,1,2,4,i4015,i4,2014-05-03,20:26:00,111102
319,False,1111,3,2,,5,,2,35,7,,<NA>,,<NA>,,1,2,4,i4015,i4,2014-05-03,20:27:00,111103
320,False,1113,1,1,,5,,2,23,2,,7,Administration,3,,1,2,3,i4014,i4,2014-05-03,19:22:00,111301
321,False,1113,2,5,,5,,2,53,7,,<NA>,,<NA>,,1,1,2,i4014,i4,2014-05-03,19:22:00,111302
322,False,1113,3,5,,5,,1,57,1,,7,Engineer,2,,1,1,2,i4014,i4,2014-05-03,19:23:00,111303
323,False,1114,1,1,,5,,1,37,1,,7,Engineer,2,,1,1,1,i4014,i4,2014-05-03,19:35:00,111401
324,False,1114,2,2,,5,,2,33,1,,5,,3,,1,1,1,i4014,i4,2014-05-03,19:35:00,111402
325,False,1116,1,1,,5,,1,40,8,,<NA>,,<NA>,,1,1,2,i4014,i4,2014-05-03,20:07:00,111601
326,False,1116,2,2,,5,,2,35,1,,5,,2,,1,1,2,i4014,i4,2014-05-03,20:08:00,111602
327,False,1116,3,4,,5,,2,22,3,,<NA>,,<NA>,,1,1,2,i4014,i4,2014-05-03,20:08:00,111603
328,False,1117,1,1,,5,,1,48,1,,5,,2,,1,1,1,i4014,i4,2014-05-03,22:59:00,111701
329,False,1117,2,2,,5,,2,44,2,,4,,3,,1,1,1,i4014,i4,2014-05-03,22:59:00,111702
330,False,1117,3,4,,5,,1,14,5,,<NA>,,<NA>,,1,2,3,i4014,i4,2014-05-03,23:00:00,111703
331,False,1118,1,1,,5,,1,48,1,,5,Insurance,3,,1,1,1,i4014,i4,2014-05-03,23:12:00,111801
332,False,1118,2,4,,5,,1,22,3,,<NA>,,<NA>,,1,2,3,i4014,i4,2014-05-03,23:12:00,111802
333,False,1118,3,4,,5,,2,20,3,,<NA>,,<NA>,,1,2,3,i4014,i4,2014-05-03,23:13:00,111803
334,False,1118,4,2,,5,,2,43,7,,<NA>,,<NA>,,1,2,3,i4014,i4,2014-05-03,23:14:00,111804
335,False,1120,1,1,,5,,1,54,1,,4,,2,,1,1,1,i4014,i4,2014-05-03,01:26:00,112001
336,False,1120,2,2,,5,,2,53,7,,<NA>,,<NA>,,1,2,3,i4014,i4,2014-05-03,01:27:00,112002
337,False,1120,3,4,,5,,1,26,3,,<NA>,,<NA>,,1,1,2,i4014,i4,2014-05-03,01:30:00,112003
338,False,1120,4,4,,5,,1,28,1,,5,,3,,1,1,2,i4014,i4,2014-05-03,01:30:00,112004
339,False,1120,5,4,,5,,1,16,5,,<NA>,,<NA>,,1,2,3,i4014,i4,2014-05-03,01:31:00,112005
340,False,1121,1,1,,5,,1,33,1,,4,,1,,1,1,1,i4017,i4,2014-05-03,17:02:00,112101
341,False,1121,2,3,,5,,1,33,1,,4,,1,,1,1,1,i4017,i4,2014-05-03,17:03:00,112102
342,False,1122,1,1,,2,,1,42,1,,5,,3,,1,1,1,i4017,i4,2014-05-03,17:28:00,112201
343,False,1124,1,1,,5,,1,35,1,,5,,2,,1,1,1,i4017,i4,2014-05-03,20:24:00,112401
344,False,1124,2,2,,5,,2,32,7,,<NA>,,<NA>,,1,1,2,i4017,i4,2014-05-03,20:25:00,112402
345,False,1125,1,1,,5,,1,23,1,,5,,2,,1,1,1,i4017,i4,2014-05-03,01:14:00,112501
346,False,1125,2,6,,5,,1,19,3,,<NA>,,<NA>,,1,2,3,i4017,i4,2014-05-03,01:15:00,112502
347,False,1125,3,5,,5,,1,52,1,,5,,2,,1,1,1,i4017,i4,2014-05-03,01:16:00,112503
348,False,1125,4,5,,5,,2,47,7,,<NA>,,<NA>,,1,2,3,i4017,i4,2014-05-03,01:17:00,112504
349,False,1125,5,7,Grand mother,5,,2,70,7,,<NA>,,<NA>,,1,2,3,i4017,i4,2014-05-03,01:18:00,112505
350,False,1126,1,1,,5,,1,37,1,,5,,1,,1,1,1,i4017,i4,2014-05-03,01:48:00,112601
351,False,1126,2,2,,5,,2,27,7,,<NA>,,<NA>,,1,2,3,i4017,i4,2014-05-03,01:49:00,112602
352,False,1126,3,4,,5,,1,6,5,,<NA>,,<NA>,,2,2,3,i4017,i4,2014-05-03,01:50:00,112603
353,False,1127,1,1,,5,,1,59,2,,7,Self employed,2,,1,1,1,i4009,i4,2014-05-03,17:19:00,112701
354,False,1127,2,2,,5,,2,59,7,,<NA>,,<NA>,,1,2,3,i4009,i4,2014-05-03,17:20:00,112702
355,False,1127,3,4,,5,,2,25,8,,<NA>,,<NA>,,1,1,1,i4009,i4,2014-05-03,17:20:00,112703
356,False,1130,1,1,,5,,1,34,1,,4,,2,,1,1,1,i4009,i4,2014-05-03,20:13:00,113001
357,False,1130,2,2,,5,,2,31,1,,5,,2,,1,1,2,i4009,i4,2014-05-03,20:14:00,113002
358,False,1131,1,1,,5,,1,32,1,,5,,2,,1,1,1,i4011,i4,2014-05-03,17:52:00,113101
359,False,1131,2,2,,5,,2,27,7,,<NA>,,<NA>,,1,2,4,i4011,i4,2014-05-03,17:53:00,113102
360,False,1132,1,1,,5,,1,34,1,,7,construction,2,,1,1,1,i4011,i4,2014-05-03,18:06:00,113201
361,False,1132,2,2,,5,,2,31,7,,<NA>,,<NA>,,1,2,4,i4011,i4,2014-05-03,18:06:00,113202
362,False,1132,3,4,,5,,2,3,9,,<NA>,,<NA>,,2,2,4,i4011,i4,2014-05-03,18:07:00,113203
363,False,1134,1,1,,5,,2,32,1,,5,,2,,1,2,4,i4011,i4,2014-05-03,18:51:00,113401
364,False,1134,2,4,,5,,1,10,5,,<NA>,,<NA>,,1,2,4,i4011,i4,2014-05-03,18:52:00,113402
365,False,1135,1,1,,5,,1,35,1,,7,engineer,2,,1,1,1,i4011,i4,2014-05-03,20:09:00,113501
366,False,1135,2,2,,5,,2,32,7,,<NA>,,<NA>,,1,2,4,i4011,i4,2014-05-03,20:11:00,113502
367,False,1135,3,4,,5,,1,4,9,,<NA>,,<NA>,,2,2,4,i4011,i4,2014-05-03,20:11:00,113503
368,False,1136,1,1,,5,,1,38,1,,5,,2,,1,2,4,i4011,i4,2014-05-03,20:20:00,113601
369,False,1136,2,2,,5,,2,34,7,,<NA>,,<NA>,,1,2,4,i4011,i4,2014-05-03,20:21:00,113602
370,False,1136,3,4,,5,,1,5,9,,<NA>,,<NA>,,2,2,4,i4011,i4,2014-05-03,20:21:00,113603
371,False,1136,4,4,,5,,1,2,9,,<NA>,,<NA>,,2,2,4,i4011,i4,2014-05-03,20:22:00,113604
372,False,1137,1,1,,5,,1,37,1,,7,Marketing,2,,1,2,4,i4011,i4,2014-05-03,20:31:00,113701
373,False,1137,2,2,,5,,2,25,7,,<NA>,,<NA>,,1,2,4,i4011,i4,2014-05-03,20:32:00,113702
374,False,1137,3,4,,5,,2,3,9,,<NA>,,<NA>,,2,2,4,i4011,i4,2014-05-03,20:32:00,113703
375,False,1139,1,1,,5,,1,41,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,16:23:00,113901
376,False,1139,2,9,,5,,1,35,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,16:24:00,113902
377,False,1139,3,9,,5,,1,42,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,16:25:00,113903
378,False,1139,4,8,,5,,2,38,1,,5,,3,,1,2,4,i4008,i4,2014-05-03,16:26:00,113904
379,False,1139,5,9,,5,,2,33,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,16:27:00,113905
380,False,1139,6,9,,5,,1,38,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,16:27:00,113906
381,False,1139,7,9,,5,,1,28,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,16:28:00,113907
382,False,1139,8,9,,5,,2,27,1,,5,,1,,1,2,4,i4008,i4,2014-05-03,16:29:00,113908
383,False,1141,1,1,,5,,2,32,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,18:36:00,114101
384,False,1141,2,9,,5,,1,34,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,18:37:00,114102
385,False,1141,3,9,,5,,1,34,1,,5,,2,,1,1,1,i4008,i4,2014-05-03,18:38:00,114103
386,False,1141,4,9,,5,,2,31,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,18:40:00,114104
387,False,1141,5,9,,5,,2,46,1,,5,,3,,1,2,4,i4008,i4,2014-05-03,18:41:00,114105
388,False,1141,6,9,,5,,2,42,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,18:41:00,114106
389,False,1141,7,9,,5,,1,42,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,18:42:00,114107
390,False,1141,8,9,,5,,1,31,1,,5,,2,,1,2,4,i4008,i4,2014-05-03,18:43:00,114108
391,False,1141,9,9,,5,,1,49,1,,5,,1,,1,1,1,i4008,i4,2014-05-03,18:46:00,114109
392,False,1142,1,1,,5,,1,37,1,,5,,2,,1,1,1,i4005,i4,2014-05-03,19:00:00,114201
393,False,1142,2,2,,5,,2,31,7,,<NA>,,<NA>,,1,2,4,i4005,i4,2014-05-03,19:02:00,114202
394,False,1142,3,4,,5,,2,8,5,,<NA>,,<NA>,,2,2,4,i4005,i4,2014-05-03,19:04:00,114203
395,False,1142,4,4,,5,,2,1,9,,<NA>,,<NA>,,2,2,4,i4005,i4,2014-05-03,19:04:00,114204
396,False,1143,1,1,,5,,1,37,1,,6,,1,,1,1,1,i4005,i4,2014-05-03,19:27:00,114301
397,False,1143,2,4,,5,,1,7,5,,<NA>,,<NA>,,2,2,4,i4005,i4,2014-05-03,19:28:00,114302
398,False,1143,3,2,,5,,2,29,7,,<NA>,,<NA>,,1,2,4,i4005,i4,2014-05-03,19:28:00,114303
399,False,1143,4,4,,5,,2,2,9,,<NA>,,<NA>,,2,2,4,i4005,i4,2014-05-03,19:30:00,114304
400,False,1144,1,1,,5,,1,44,1,,1,,2,,1,1,1,i4005,i4,2014-05-03,19:51:00,114401
401,False,1144,2,2,,5,,2,28,7,,<NA>,,<NA>,,1,2,4,i4005,i4,2014-05-03,19:52:00,114402
402,False,1144,3,4,,5,,2,3,9,,<NA>,,<NA>,,2,2,4,i4005,i4,2014-05-03,19:53:00,114403
403,False,1145,1,1,,5,,1,48,1,,7,Construction,2,,1,1,1,i4005,i4,2014-05-03,20:15:00,114501
404,False,1146,1,1,,5,,1,42,1,,4,,2,,2,1,1,i4005,i4,2014-05-03,20:30:00,114601
405,False,1146,2,2,,5,,2,41,1,,4,,2,,1,2,3,i4005,i4,2014-05-03,20:30:00,114602
406,False,1146,3,4,,5,,1,10,5,,<NA>,,<NA>,,2,2,3,i4005,i4,2014-05-03,20:31:00,114603
407,False,1146,4,4,,5,,1,4,9,,<NA>,,<NA>,,2,2,3,i4005,i4,2014-05-03,20:31:00,114604
408,False,1147,1,1,,5,,1,36,1,,5,,2,,1,1,1,i4018,i4,2014-05-03,18:54:00,114701
409,False,1147,2,2,,5,,2,32,1,,5,,2,,1,2,3,i4018,i4,2014-05-03,18:55:00,114702
410,False,1148,1,1,,5,,1,41,1,,5,,2,,1,1,1,i4018,i4,2014-05-03,19:26:00,114801
411,False,1148,2,2,,5,,2,34,7,,<NA>,,<NA>,,1,2,3,i4018,i4,2014-05-03,19:27:00,114802
412,False,1148,3,4,,5,,2,8,5,,<NA>,,<NA>,,1,2,3,i4018,i4,2014-05-03,19:28:00,114803
413,False,1148,4,4,,5,,2,1,9,,<NA>,,<NA>,,2,2,3,i4018,i4,2014-05-03,19:29:00,114804
414,False,1149,1,1,,5,,1,30,1,,5,,2,,1,1,1,i4018,i4,2014-05-03,19:46:00,114901
415,False,1149,2,2,,5,,2,29,7,,<NA>,,<NA>,,1,2,3,i4018,i4,2014-05-03,19:47:00,114902
416,False,1149,3,4,,5,,1,7,5,,<NA>,,<NA>,,2,2,3,i4018,i4,2014-05-03,19:48:00,114903
417,False,1149,4,4,,5,,2,8,5,,<NA>,,<NA>,,2,2,3,i4018,i4,2014-05-03,19:48:00,114904
418,False,1151,1,1,,5,,1,64,1,,5,,2,,1,1,1,i4018,i4,2014-05-03,20:50:00,115101
419,False,1151,2,2,,5,,2,55,1,,4,,2,,1,2,3,i4018,i4,2014-05-03,20:52:00,115102
420,False,1151,3,4,,5,,1,26,1,,5,,2,,1,1,1,i4018,i4,2014-05-03,20:53:00,115103
421,False,1154,1,1,,4,,2,40,1,,3,,2,,2,1,1,i4014,i4,2014-05-05,17:42:00,115401
422,False,1154,2,4,,4,,2,16,5,,<NA>,,<NA>,,2,2,3,i4014,i4,2014-05-05,17:43:00,115402
423,False,1154,3,6,,4,,1,35,1,,7,Construction,3,,2,2,3,i4014,i4,2014-05-05,17:44:00,115403
424,False,1155,1,2,,4,,2,53,1,,5,,1,,2,1,1,i4004,i4,2014-05-05,18:09:00,115501
425,False,1155,2,3,,4,,1,57,1,,5,,1,,2,1,1,i4004,i4,2014-05-05,18:10:00,115502
426,False,1155,3,4,,4,,2,24,3,,<NA>,,<NA>,,1,1,1,i4004,i4,2014-05-05,18:11:00,115503
427,False,1156,1,1,,4,,1,49,1,,5,,1,,2,1,1,i4004,i4,2014-05-05,18:38:00,115601
428,False,1156,2,2,,4,,2,41,1,,5,,1,,1,2,3,i4004,i4,2014-05-05,18:38:00,115602
429,False,1156,3,4,,4,,1,8,5,,<NA>,,<NA>,,2,2,3,i4004,i4,2014-05-05,18:39:00,115603
430,False,1157,1,1,,4,,1,49,1,,5,,1,,1,1,1,i4004,i4,2014-05-05,19:48:00,115701
431,False,1157,2,5,,4,,1,74,1,,5,,1,,2,1,1,i4004,i4,2014-05-05,19:49:00,115702
432,False,1157,3,5,,4,,2,74,1,,5,,1,,2,2,3,i4004,i4,2014-05-05,19:50:00,115703
433,False,1158,1,1,,1,,2,52,1,,1,,1,,2,1,1,i4004,i4,2014-05-05,20:03:00,115801
434,False,1158,2,3,,1,,1,60,1,,7,Private Business,1,,2,1,1,i4004,i4,2014-05-05,20:04:00,115802
435,False,1158,3,8,,5,,1,38,1,,4,,4,,1,1,1,i4004,i4,2014-05-05,20:05:00,115803
436,False,1159,1,1,,4,,1,39,1,,7,Invester,1,,1,1,1,i4009,i4,2014-05-05,17:21:00,115901
437,False,1159,2,2,,4,,2,38,7,,<NA>,,<NA>,,1,1,1,i4009,i4,2014-05-05,17:22:00,115902
438,False,1159,3,4,,4,,2,13,5,,<NA>,,<NA>,,1,2,3,i4009,i4,2014-05-05,17:22:00,115903
439,False,1159,4,4,,4,,2,9,5,,<NA>,,<NA>,,1,2,3,i4009,i4,2014-05-05,17:22:00,115904
440,False,1161,1,1,,5,,1,38,1,,1,,1,,1,1,1,i4009,i4,2014-05-05,18:19:00,116101
441,False,1161,2,2,,5,,2,31,7,,<NA>,,<NA>,,1,1,1,i4009,i4,2014-05-05,18:19:00,116102
442,False,1161,3,4,,5,,1,8,5,,<NA>,,<NA>,,2,2,3,i4009,i4,2014-05-05,18:20:00,116103
443,False,1161,4,4,,5,,1,2,9,,<NA>,,<NA>,,2,2,3,i4009,i4,2014-05-05,18:20:00,116104
444,False,1161,5,4,,5,,2,7,5,,<NA>,,<NA>,,2,2,3,i4009,i4,2014-05-05,18:21:00,116105
445,False,1162,1,1,,4,,1,40,1,,7,Consultency,1,,2,1,1,i4009,i4,2014-05-05,18:38:00,116201
446,False,1162,2,2,,4,,2,38,1,,7,Engneer,1,,2,1,1,i4009,i4,2014-05-05,18:39:00,116202
447,False,1162,3,4,,4,,2,4,9,,<NA>,,<NA>,,2,2,3,i4009,i4,2014-05-05,18:39:00,116203
448,False,1162,4,4,,4,,1,3,9,,<NA>,,<NA>,,2,2,3,i4009,i4,2014-05-05,18:40:00,116204
449,False,1163,1,1,,5,,1,39,1,,7,Engneer,1,,1,1,1,i4009,i4,2014-05-05,19:13:00,116301
450,False,1163,2,2,,5,,2,41,1,,3,,2,,1,1,1,i4009,i4,2014-05-05,19:14:00,116302
451,False,1163,3,4,,5,,2,8,5,,<NA>,,<NA>,,2,2,3,i4009,i4,2014-05-05,19:15:00,116303
452,False,1163,4,4,,5,,1,10,5,,<NA>,,<NA>,,2,2,3,i4009,i4,2014-05-05,19:15:00,116304
453,False,1163,5,2,,5,,2,24,1,,7,-1,3,,1,2,3,i4009,i4,2014-05-05,19:16:00,116305
