trip_hhcompanions_pnum_id,trip_id,trip_hhcompanions_pnum,household_id
1388,3725,15,4002
1389,3726,1,4002
1390,3726,2,4002
1391,3726,4,4002
1392,3726,5,4002
1393,3726,6,4002
1394,3726,7,4002
1395,3726,8,4002
1396,3726,9,4002
1397,3726,10,4002
1398,3726,11,4002
1399,3726,12,4002
1400,3726,13,4002
1401,3726,14,4002
1402,3726,15,4002
1403,3727,1,4002
1404,3727,2,4002
1405,3727,3,4002
1406,3727,5,4002
1407,3727,6,4002
1408,3727,7,4002
1409,3727,8,4002
1410,3727,9,4002
1411,3727,10,4002
1412,3727,11,4002
1413,3727,12,4002
1414,3727,13,4002
1415,3727,14,4002
1416,3727,15,4002
1417,3728,1,4002
1418,3728,2,4002
1419,3728,3,4002
1420,3728,5,4002
1421,3728,6,4002
1422,3728,7,4002
1423,3728,8,4002
1424,3728,9,4002
1425,3728,10,4002
1426,3728,11,4002
1427,3728,12,4002
1428,3728,13,4002
1429,3728,14,4002
1430,3728,15,4002
1431,3729,1,4002
1432,3729,2,4002
1433,3729,3,4002
1434,3729,4,4002
1435,3729,6,4002
1436,3729,7,4002
1437,3729,8,4002
1438,3729,9,4002
1439,3729,10,4002
1440,3729,11,4002
1441,3729,12,4002
1442,3729,13,4002
1443,3729,14,4002
1444,3729,15,4002
1445,3730,1,4002
1446,3730,2,4002
1447,3730,3,4002
1448,3730,4,4002
1449,3730,6,4002
1450,3730,7,4002
1451,3730,8,4002
1452,3730,9,4002
1453,3730,10,4002
1454,3730,11,4002
1455,3730,12,4002
1456,3730,13,4002
1457,3730,14,4002
1458,3730,15,4002
1459,3731,1,4002
1460,3731,2,4002
1461,3731,3,4002
1462,3731,4,4002
1463,3731,5,4002
1464,3731,7,4002
1465,3731,8,4002
1466,3731,9,4002
1467,3731,10,4002
1468,3731,11,4002
1469,3731,12,4002
1470,3731,13,4002
1471,3731,14,4002
1472,3731,15,4002
1473,3732,1,4002
1474,3732,2,4002
1475,3732,3,4002
1476,3732,4,4002
1477,3732,5,4002
1478,3732,7,4002
1479,3732,8,4002
1480,3732,9,4002
1481,3732,10,4002
1482,3732,11,4002
1483,3732,12,4002
1484,3732,13,4002
1485,3732,14,4002
1486,3732,15,4002
1487,3733,1,4002
1488,3733,2,4002
1489,3733,3,4002
1490,3733,4,4002
1491,3733,5,4002
1492,3733,6,4002
1493,3733,8,4002
1494,3733,9,4002
1495,3733,10,4002
1496,3733,11,4002
1497,3733,12,4002
1498,3733,13,4002
1499,3733,14,4002
1500,3733,15,4002
1501,3734,1,4002
1502,3734,2,4002
1503,3734,3,4002
1504,3734,4,4002
1505,3734,5,4002
1506,3734,6,4002
1507,3734,8,4002
1508,3734,9,4002
1509,3734,10,4002
1510,3734,11,4002
1511,3734,12,4002
1512,3734,13,4002
1513,3734,14,4002
1514,3734,15,4002
1515,3735,1,4002
1516,3735,2,4002
1517,3735,3,4002
1518,3735,4,4002
1519,3735,5,4002
1520,3735,6,4002
1521,3735,7,4002
1522,3735,9,4002
1523,3735,10,4002
1524,3735,11,4002
1525,3735,12,4002
1526,3735,13,4002
1527,3735,14,4002
1528,3735,15,4002
1529,3736,1,4002
1530,3736,2,4002
1531,3736,3,4002
1532,3736,4,4002
1533,3736,5,4002
1534,3736,6,4002
1535,3736,7,4002
1536,3736,9,4002
1537,3736,10,4002
1538,3736,11,4002
1539,3736,12,4002
1540,3736,13,4002
1541,3736,14,4002
1542,3736,15,4002
1543,3737,1,4002
1544,3737,2,4002
1545,3737,3,4002
1546,3737,4,4002
1547,3737,5,4002
1548,3737,6,4002
1549,3737,7,4002
1550,3737,8,4002
1551,3737,10,4002
1552,3737,11,4002
1553,3737,12,4002
1554,3737,13,4002
1555,3737,14,4002
1556,3737,15,4002
1557,3738,1,4002
1558,3738,2,4002
1559,3738,3,4002
1560,3738,4,4002
1561,3738,5,4002
1562,3738,6,4002
1563,3738,7,4002
1564,3738,8,4002
1565,3738,10,4002
1566,3738,11,4002
1567,3738,12,4002
1568,3738,13,4002
1569,3738,14,4002
1570,3738,15,4002
1571,3739,1,4002
1572,3739,2,4002
1573,3739,3,4002
1574,3739,4,4002
1575,3739,5,4002
1576,3739,6,4002
1577,3739,7,4002
1578,3739,8,4002
1579,3739,9,4002
1580,3739,11,4002
1581,3739,12,4002
1582,3739,13,4002
1583,3739,14,4002
1584,3739,15,4002
1585,3740,1,4002
1586,3740,2,4002
1587,3740,3,4002
1588,3740,4,4002
1589,3740,5,4002
1590,3740,6,4002
1591,3740,7,4002
1592,3740,8,4002
1593,3740,9,4002
1594,3740,11,4002
1595,3740,12,4002
1596,3740,13,4002
1597,3740,14,4002
1598,3740,15,4002
1599,3741,1,4002
1600,3741,2,4002
1601,3741,3,4002
1602,3741,4,4002
1603,3741,5,4002
1604,3741,6,4002
1605,3741,7,4002
1606,3741,8,4002
1607,3741,9,4002
1608,3741,10,4002
1609,3741,12,4002
1610,3741,13,4002
1611,3741,14,4002
1612,3741,15,4002
1613,3742,1,4002
1614,3742,2,4002
1615,3742,3,4002
1616,3742,4,4002
1617,3742,5,4002
1618,3742,6,4002
1619,3742,7,4002
1620,3742,8,4002
1621,3742,9,4002
1622,3742,10,4002
1623,3742,12,4002
1624,3742,13,4002
1625,3742,14,4002
1626,3742,15,4002
1627,3743,1,4002
1628,3743,2,4002
1629,3743,3,4002
1630,3743,4,4002
1631,3743,5,4002
1632,3743,6,4002
1633,3743,7,4002
1634,3743,8,4002
1635,3743,9,4002
1636,3743,10,4002
1637,3743,11,4002
1638,3743,13,4002
1639,3743,14,4002
1640,3743,15,4002
1641,3744,1,4002
1642,3744,2,4002
1643,3744,3,4002
1644,3744,4,4002
1645,3744,5,4002
1646,3744,6,4002
1647,3744,7,4002
1648,3744,8,4002
1649,3744,9,4002
1650,3744,10,4002
1651,3744,11,4002
1652,3744,13,4002
1653,3744,14,4002
1654,3744,15,4002
1655,3745,1,4002
1656,3745,2,4002
1657,3745,3,4002
1658,3745,4,4002
1659,3745,5,4002
1660,3745,6,4002
1661,3745,7,4002
1662,3745,8,4002
1663,3745,9,4002
1664,3745,10,4002
1665,3745,11,4002
1666,3745,12,4002
1667,3745,14,4002
1668,3745,15,4002
1669,3746,1,4002
1670,3746,2,4002
1671,3746,3,4002
1672,3746,4,4002
1673,3746,5,4002
1674,3746,6,4002
1675,3746,7,4002
1676,3746,8,4002
1677,3746,9,4002
1678,3746,10,4002
1679,3746,11,4002
1680,3746,12,4002
1681,3746,14,4002
1682,3746,15,4002
1683,3747,1,4002
1684,3747,2,4002
1685,3747,3,4002
1686,3747,4,4002
1687,3747,5,4002
1688,3747,6,4002
1689,3747,7,4002
1690,3747,8,4002
1691,3747,9,4002
1692,3747,10,4002
1693,3747,11,4002
1694,3747,12,4002
1695,3747,13,4002
1696,3747,15,4002
1697,3748,1,4002
1698,3748,2,4002
1699,3748,3,4002
1700,3748,4,4002
1701,3748,5,4002
1702,3748,6,4002
1703,3748,7,4002
1704,3748,8,4002
1705,3748,9,4002
1706,3748,10,4002
1707,3748,11,4002
1708,3748,12,4002
1709,3748,13,4002
1710,3748,15,4002
1711,3749,1,4002
1712,3749,2,4002
1713,3749,3,4002
1714,3749,4,4002
1715,3749,5,4002
1716,3749,6,4002
1717,3749,7,4002
1718,3749,8,4002
1719,3749,9,4002
1720,3749,10,4002
1721,3749,11,4002
1722,3749,12,4002
1723,3749,13,4002
1724,3749,14,4002
1725,3749,16,4002
1726,3750,1,4002
1727,3750,2,4002
1728,3750,3,4002
1729,3750,4,4002
1730,3750,5,4002
1731,3750,6,4002
1732,3750,7,4002
1733,3750,8,4002
1734,3750,9,4002
1735,3750,10,4002
1736,3750,11,4002
1737,3750,12,4002
1738,3750,13,4002
1739,3750,14,4002
1740,3751,2,4672
1741,3751,3,4672
1742,3751,4,4672
1743,3751,5,4672
1744,3751,6,4672
1745,3752,1,4672
1746,3752,3,4672
1747,3752,4,4672
1748,3752,5,4672
1749,3752,6,4672
1750,3753,1,4672
1751,3753,2,4672
1752,3753,4,4672
1753,3753,5,4672
1754,3753,6,4672
1755,3754,1,4672
1756,3754,2,4672
1757,3754,3,4672
1758,3754,5,4672
1759,3754,6,4672
1760,3755,1,4672
1761,3755,2,4672
1762,3755,3,4672
1763,3755,4,4672
1764,3756,1,4672
1765,3756,2,4672
1766,3756,3,4672
1767,3756,4,4672
1768,3756,5,4672
1769,3757,2,4673
1770,3757,3,4673
1771,3757,4,4673
1772,3757,5,4673
1773,3757,6,4673
1774,3757,7,4673
1775,3757,8,4673
1776,3757,9,4673
1777,3757,10,4673
1778,3758,2,4673
1779,3758,3,4673
1780,3758,4,4673
1781,3758,5,4673
1782,3758,6,4673
1783,3758,7,4673
1784,3758,8,4673
1785,3758,9,4673
1786,3758,10,4673
1787,3759,1,4673
1788,3759,3,4673
1789,3759,4,4673
1790,3759,5,4673
1791,3759,6,4673
1792,3759,7,4673
1793,3759,8,4673
1794,3759,9,4673
1795,3759,10,4673
1796,3760,1,4673
1797,3760,3,4673
1798,3760,4,4673
1799,3760,5,4673
1800,3760,6,4673
1801,3760,7,4673
1802,3760,8,4673
1803,3760,9,4673
1804,3760,10,4673
1805,3761,1,4673
1806,3761,2,4673
1807,3761,4,4673
1808,3761,5,4673
1809,3761,6,4673
1810,3761,7,4673
1811,3761,8,4673
1812,3761,9,4673
1813,3761,10,4673
1814,3762,1,4673
1815,3762,2,4673
1816,3762,4,4673
1817,3762,5,4673
1818,3762,6,4673
1819,3762,7,4673
1820,3762,8,4673
1821,3762,9,4673
1822,3762,10,4673
1823,3763,1,4673
1824,3763,2,4673
1825,3763,3,4673
1826,3763,5,4673
1827,3763,6,4673
1828,3763,7,4673
1829,3763,8,4673
1830,3763,9,4673
1831,3763,10,4673
1832,3764,1,4673
1833,3764,2,4673
1834,3764,3,4673
1835,3764,5,4673
1836,3764,6,4673
1837,3764,7,4673
1838,3764,8,4673
1839,3764,9,4673
1840,3764,10,4673
1841,3765,1,4673
1842,3765,2,4673
1843,3765,3,4673
1844,3765,4,4673
1845,3765,6,4673
1846,3765,7,4673
1847,3765,8,4673
1848,3765,9,4673
1849,3765,10,4673
1850,3766,1,4673
1851,3766,2,4673
1852,3766,3,4673
1853,3766,4,4673
1854,3766,6,4673
1855,3766,7,4673
1856,3766,8,4673
1857,3766,9,4673
1858,3766,10,4673
1859,3767,1,4673
1860,3767,2,4673
1861,3767,3,4673
1862,3767,4,4673
1863,3767,5,4673
1864,3767,7,4673
1865,3767,8,4673
1866,3767,9,4673
1867,3767,10,4673
1868,3768,1,4673
1869,3768,2,4673
1870,3768,3,4673
1871,3768,4,4673
1872,3768,5,4673
1873,3768,7,4673
1874,3768,8,4673
1875,3768,9,4673
1876,3768,10,4673
1877,3769,1,4673
1878,3769,2,4673
1879,3769,3,4673
1880,3769,4,4673
1881,3769,5,4673
1882,3769,6,4673
1883,3769,8,4673
1884,3769,9,4673
1885,3769,10,4673
1886,3770,1,4673
1887,3770,2,4673
1888,3770,3,4673
1889,3770,4,4673
1890,3770,5,4673
1891,3770,6,4673
1892,3770,8,4673
1893,3770,9,4673
1894,3770,10,4673
1895,3771,1,4673
1896,3771,2,4673
1897,3771,3,4673
1898,3771,4,4673
1899,3771,5,4673
1900,3771,6,4673
1901,3771,7,4673
1902,3771,9,4673
1903,3771,10,4673
1904,3772,1,4673
1905,3772,2,4673
1906,3772,3,4673
1907,3772,4,4673
1908,3772,5,4673
1909,3772,6,4673
1910,3772,7,4673
1911,3772,9,4673
1912,3772,10,4673
1913,3773,1,4673
1914,3773,2,4673
1915,3773,3,4673
1916,3773,4,4673
1917,3773,5,4673
1918,3773,6,4673
1919,3773,7,4673
1920,3773,8,4673
1921,3773,10,4673
1922,3774,1,4673
1923,3774,2,4673
1924,3774,3,4673
1925,3774,4,4673
1926,3774,5,4673
1927,3774,6,4673
1928,3774,7,4673
1929,3774,8,4673
1930,3774,10,4673
1931,3775,1,4673
1932,3775,2,4673
1933,3775,3,4673
1934,3775,4,4673
1935,3775,5,4673
1936,3775,6,4673
1937,3775,7,4673
1938,3775,8,4673
1939,3775,9,4673
1940,3776,1,4673
1941,3776,2,4673
1942,3776,3,4673
1943,3776,4,4673
1944,3776,5,4673
1945,3776,6,4673
1946,3776,7,4673
1947,3776,8,4673
1948,3776,9,4673
1949,3777,2,4674
1950,3777,3,4674
1951,3777,4,4674
1952,3777,5,4674
1953,3777,6,4674
1954,3777,7,4674
1955,3777,8,4674
1956,3777,9,4674
1957,3777,10,4674
1958,3777,11,4674
1959,3778,2,4674
1960,3778,3,4674
1961,3778,4,4674
1962,3778,5,4674
1963,3778,6,4674
1964,3778,7,4674
1965,3778,8,4674
1966,3778,9,4674
1967,3778,10,4674
1968,3778,11,4674
1969,3779,1,4674
1970,3779,3,4674
1971,3779,4,4674
1972,3779,5,4674
1973,3779,6,4674
1974,3779,7,4674
1975,3779,8,4674
1976,3779,9,4674
1977,3779,10,4674
1978,3779,11,4674
1979,3780,1,4674
1980,3780,3,4674
1981,3780,4,4674
1982,3780,5,4674
1983,3780,6,4674
1984,3780,7,4674
1985,3780,8,4674
1986,3780,9,4674
1987,3780,10,4674
1988,3780,11,4674
1989,3781,1,4674
1990,3781,2,4674
1991,3781,4,4674
1992,3781,5,4674
1993,3781,6,4674
1994,3781,7,4674
1995,3781,8,4674
1996,3781,9,4674
1997,3781,10,4674
1998,3781,11,4674
1999,3782,1,4674
2000,3782,2,4674
2001,3782,4,4674
2002,3782,5,4674
2003,3782,6,4674
2004,3782,7,4674
2005,3782,8,4674
2006,3782,9,4674
2007,3782,10,4674
2008,3782,11,4674
2009,3783,1,4674
2010,3783,2,4674
2011,3783,3,4674
2012,3783,5,4674
2013,3783,6,4674
2014,3783,7,4674
2015,3783,8,4674
2016,3783,9,4674
2017,3783,10,4674
2018,3783,11,4674
2019,3784,1,4674
2020,3784,2,4674
2021,3784,3,4674
2022,3784,5,4674
2023,3784,6,4674
2024,3784,7,4674
2025,3784,8,4674
2026,3784,9,4674
2027,3784,10,4674
2028,3784,11,4674
2029,3785,1,4674
2030,3785,2,4674
2031,3785,3,4674
2032,3785,4,4674
2033,3785,6,4674
2034,3785,7,4674
2035,3785,8,4674
2036,3785,9,4674
2037,3785,10,4674
2038,3785,11,4674
2039,3786,1,4674
2040,3786,2,4674
2041,3786,3,4674
2042,3786,4,4674
2043,3786,6,4674
2044,3786,7,4674
2045,3786,8,4674
2046,3786,9,4674
2047,3786,10,4674
2048,3786,11,4674
2049,3787,1,4674
2050,3787,2,4674
2051,3787,3,4674
2052,3787,4,4674
2053,3787,5,4674
2054,3787,7,4674
2055,3787,8,4674
2056,3787,9,4674
2057,3787,10,4674
2058,3787,11,4674
2059,3788,1,4674
2060,3788,2,4674
2061,3788,3,4674
2062,3788,4,4674
2063,3788,5,4674
2064,3788,7,4674
2065,3788,8,4674
2066,3788,9,4674
2067,3788,10,4674
2068,3788,11,4674
2069,3789,1,4674
2070,3789,2,4674
2071,3789,3,4674
2072,3789,4,4674
2073,3789,5,4674
2074,3789,6,4674
2075,3789,8,4674
2076,3789,9,4674
2077,3789,10,4674
2078,3789,11,4674
2079,3790,1,4674
2080,3790,2,4674
2081,3790,3,4674
2082,3790,4,4674
2083,3790,5,4674
2084,3790,6,4674
2085,3790,8,4674
2086,3790,9,4674
2087,3790,10,4674
2088,3790,11,4674
2089,3791,1,4674
2090,3791,2,4674
2091,3791,3,4674
2092,3791,4,4674
2093,3791,5,4674
2094,3791,6,4674
2095,3791,7,4674
2096,3791,9,4674
2097,3791,10,4674
2098,3791,11,4674
2099,3792,1,4674
2100,3792,2,4674
2101,3792,3,4674
2102,3792,4,4674
2103,3792,5,4674
2104,3792,6,4674
2105,3792,7,4674
2106,3792,9,4674
2107,3792,10,4674
2108,3792,11,4674
2109,3793,1,4674
2110,3793,2,4674
2111,3793,3,4674
2112,3793,4,4674
2113,3793,5,4674
2114,3793,6,4674
2115,3793,7,4674
2116,3793,8,4674
2117,3793,10,4674
2118,3793,11,4674
2119,3794,1,4674
2120,3794,2,4674
2121,3794,3,4674
2122,3794,4,4674
2123,3794,5,4674
2124,3794,6,4674
2125,3794,7,4674
2126,3794,8,4674
2127,3794,10,4674
2128,3794,11,4674
2129,3795,1,4674
2130,3795,2,4674
2131,3795,3,4674
2132,3795,4,4674
2133,3795,5,4674
2134,3795,6,4674
2135,3795,7,4674
2136,3795,8,4674
2137,3795,9,4674
2138,3795,11,4674
2139,3796,1,4674
2140,3796,2,4674
2141,3796,3,4674
2142,3796,4,4674
2143,3796,5,4674
2144,3796,6,4674
2145,3796,7,4674
2146,3796,8,4674
2147,3796,9,4674
2148,3796,11,4674
2149,3797,1,4674
2150,3797,2,4674
2151,3797,3,4674
2152,3797,4,4674
2153,3797,5,4674
2154,3797,6,4674
2155,3797,7,4674
2156,3797,8,4674
2157,3797,9,4674
2158,3797,10,4674
2159,3798,1,4674
2160,3798,2,4674
2161,3798,3,4674
2162,3798,4,4674
2163,3798,5,4674
2164,3798,6,4674
2165,3798,7,4674
2166,3798,8,4674
2167,3798,9,4674
2168,3798,10,4674
2169,3799,2,4675
2170,3799,3,4675
2171,3799,4,4675
2172,3799,5,4675
2173,3799,6,4675
2174,3799,7,4675
2175,3799,8,4675
2176,3799,9,4675
2177,3799,10,4675
2178,3799,11,4675
2179,3799,12,4675
2180,3800,2,4675
2181,3800,3,4675
2182,3800,4,4675
2183,3800,5,4675
2184,3800,6,4675
2185,3800,7,4675
2186,3800,8,4675
2187,3800,9,4675
2188,3800,10,4675
2189,3800,11,4675
2190,3800,12,4675
2191,3801,1,4675
2192,3801,3,4675
2193,3801,4,4675
2194,3801,5,4675
2195,3801,6,4675
2196,3801,7,4675
2197,3801,8,4675
2198,3801,9,4675
2199,3801,10,4675
2200,3801,11,4675
2201,3801,12,4675
2202,3802,1,4675
2203,3802,3,4675
2204,3802,4,4675
2205,3802,5,4675
2206,3802,6,4675
2207,3802,7,4675
2208,3802,8,4675
2209,3802,9,4675
2210,3802,10,4675
2211,3802,11,4675
2212,3802,12,4675
2213,3803,1,4675
2214,3803,2,4675
2215,3803,4,4675
2216,3803,5,4675
2217,3803,6,4675
2218,3803,7,4675
2219,3803,8,4675
2220,3803,9,4675
2221,3803,10,4675
2222,3803,11,4675
2223,3803,12,4675
2224,3804,1,4675
2225,3804,2,4675
2226,3804,4,4675
2227,3804,5,4675
2228,3804,6,4675
2229,3804,7,4675
2230,3804,8,4675
2231,3804,9,4675
2232,3804,10,4675
2233,3804,11,4675
2234,3804,12,4675
2235,3805,1,4675
2236,3805,2,4675
2237,3805,3,4675
2238,3805,5,4675
2239,3805,6,4675
2240,3805,7,4675
2241,3805,8,4675
2242,3805,9,4675
2243,3805,10,4675
2244,3805,11,4675
2245,3805,12,4675
2246,3806,1,4675
2247,3806,2,4675
2248,3806,3,4675
2249,3806,5,4675
2250,3806,6,4675
2251,3806,7,4675
2252,3806,8,4675
2253,3806,9,4675
2254,3806,10,4675
2255,3806,11,4675
2256,3806,12,4675
2257,3807,1,4675
2258,3807,2,4675
2259,3807,3,4675
2260,3807,4,4675
2261,3807,6,4675
2262,3807,7,4675
2263,3807,8,4675
2264,3807,9,4675
2265,3807,10,4675
2266,3807,11,4675
2267,3807,12,4675
2268,3808,1,4675
2269,3808,2,4675
2270,3808,3,4675
2271,3808,4,4675
2272,3808,6,4675
2273,3808,7,4675
2274,3808,8,4675
2275,3808,9,4675
2276,3808,10,4675
2277,3808,11,4675
2278,3808,12,4675
2279,3809,1,4675
2280,3809,2,4675
2281,3809,3,4675
2282,3809,4,4675
2283,3809,5,4675
2284,3809,7,4675
2285,3809,8,4675
2286,3809,9,4675
2287,3809,10,4675
2288,3809,11,4675
2289,3809,12,4675
2290,3810,1,4675
2291,3810,2,4675
2292,3810,3,4675
2293,3810,4,4675
2294,3810,5,4675
2295,3810,7,4675
2296,3810,8,4675
2297,3810,9,4675
2298,3810,10,4675
2299,3810,11,4675
2300,3810,12,4675
2301,3811,1,4675
2302,3811,2,4675
2303,3811,3,4675
2304,3811,4,4675
2305,3811,5,4675
2306,3811,6,4675
2307,3811,8,4675
2308,3811,9,4675
2309,3811,10,4675
2310,3811,11,4675
2311,3811,12,4675
2312,3812,1,4675
2313,3812,2,4675
2314,3812,3,4675
2315,3812,4,4675
2316,3812,5,4675
2317,3812,6,4675
2318,3812,8,4675
2319,3812,9,4675
2320,3812,10,4675
2321,3812,11,4675
2322,3812,12,4675
2323,3813,1,4675
2324,3813,2,4675
2325,3813,3,4675
2326,3813,4,4675
2327,3813,5,4675
2328,3813,6,4675
2329,3813,7,4675
2330,3813,9,4675
2331,3813,10,4675
2332,3813,11,4675
2333,3813,12,4675
2334,3814,1,4675
2335,3814,2,4675
2336,3814,3,4675
2337,3814,4,4675
2338,3814,5,4675
2339,3814,6,4675
2340,3814,7,4675
2341,3814,9,4675
2342,3814,10,4675
2343,3814,11,4675
2344,3814,12,4675
2345,3815,1,4675
2346,3815,2,4675
2347,3815,3,4675
2348,3815,4,4675
2349,3815,5,4675
2350,3815,6,4675
2351,3815,7,4675
2352,3815,8,4675
2353,3815,10,4675
2354,3815,11,4675
2355,3815,12,4675
2356,3816,1,4675
2357,3816,2,4675
2358,3816,3,4675
2359,3816,4,4675
2360,3816,5,4675
2361,3816,6,4675
2362,3816,7,4675
2363,3816,8,4675
2364,3816,10,4675
2365,3816,11,4675
2366,3816,12,4675
2367,3817,1,4675
2368,3817,2,4675
2369,3817,3,4675
2370,3817,4,4675
2371,3817,5,4675
2372,3817,6,4675
2373,3817,7,4675
2374,3817,8,4675
2375,3817,9,4675
2376,3817,11,4675
2377,3817,12,4675
2378,3818,1,4675
2379,3818,2,4675
2380,3818,3,4675
2381,3818,4,4675
2382,3818,5,4675
2383,3818,6,4675
2384,3818,7,4675
2385,3818,8,4675
2386,3818,9,4675
2387,3818,11,4675
2388,3818,12,4675
2389,3819,1,4675
2390,3819,2,4675
2391,3819,3,4675
2392,3819,4,4675
2393,3819,5,4675
2394,3819,6,4675
2395,3819,7,4675
2396,3819,8,4675
2397,3819,9,4675
2398,3819,10,4675
2399,3819,12,4675
2400,3820,1,4675
2401,3820,2,4675
2402,3820,3,4675
2403,3820,4,4675
2404,3820,5,4675
2405,3820,6,4675
2406,3820,7,4675
2407,3820,8,4675
2408,3820,9,4675
2409,3820,10,4675
2410,3820,12,4675
2411,3821,1,4675
2412,3821,2,4675
2413,3821,3,4675
2414,3821,4,4675
2415,3821,5,4675
2416,3821,6,4675
2417,3821,7,4675
2418,3821,8,4675
2419,3821,9,4675
2420,3821,10,4675
2421,3821,11,4675
2422,3822,1,4675
2423,3822,2,4675
2424,3822,3,4675
2425,3822,4,4675
2426,3822,5,4675
2427,3822,6,4675
2428,3822,7,4675
2429,3822,8,4675
2430,3822,9,4675
2431,3822,10,4675
2432,3822,11,4675
2433,3829,2,4280
2434,3829,3,4280
2435,3829,4,4280
2436,3830,2,4280
2437,3830,3,4280
2438,3830,4,4280
2439,3831,1,4280
2440,3831,3,4280
2441,3831,4,4280
2442,3832,1,4280
2443,3832,3,4280
2444,3832,4,4280
2445,3833,1,4280
2446,3833,2,4280
2447,3833,4,4280
2448,3834,1,4280
2449,3834,2,4280
2450,3834,4,4280
2451,3835,1,4280
2452,3835,2,4280
2453,3835,3,4280
2454,3836,1,4280
2455,3836,2,4280
2456,3836,3,4280
2457,3857,3,4324
2458,3870,2,4325
2459,3870,4,4325
2460,3870,5,4325
2461,3871,4,4325
2462,3871,5,4325
2463,3872,2,4325
2464,3872,3,4325
2465,3872,5,4325
2466,3873,3,4325
2467,3873,5,4325
2468,3874,2,4325
2469,3874,3,4325
2470,3874,4,4325
2471,3875,3,4325
2472,3875,4,4325
2473,3886,2,4399
2474,3886,3,4399
2475,3886,4,4399
2476,3887,2,4399
2477,3887,3,4399
2478,3887,4,4399
2479,3888,1,4399
2480,3888,3,4399
2481,3888,4,4399
2482,3889,1,4399
2483,3889,3,4399
2484,3889,4,4399
2485,3891,1,4399
2486,3891,2,4399
2487,3891,4,4399
2488,3892,1,4399
2489,3892,2,4399
2490,3892,4,4399
2491,3894,1,4399
2492,3894,2,4399
2493,3894,3,4399
2494,3895,1,4399
2495,3895,2,4399
2496,3895,3,4399
2497,3904,2,4401
2498,3904,3,4401
2499,3905,2,4401
2500,3905,3,4401
2501,3908,1,4401
2502,3908,3,4401
2503,3909,1,4401
2504,3909,3,4401
2505,3912,1,4401
2506,3912,2,4401
2507,3913,1,4401
2508,3913,2,4401
2509,3938,0,4409
2510,3941,3,4409
2511,3941,4,4409
2512,3944,2,4409
2513,3944,4,4409
2514,3947,2,4409
2515,3947,3,4409
2516,3948,2,4410
2517,3951,2,4410
2518,3952,1,4410
2519,3953,1,4410
2520,3962,2,4510
2521,3962,3,4510
2522,3962,4,4510
2523,3963,2,4510
2524,3963,3,4510
2525,3963,4,4510
2526,3966,1,4510
2527,3966,3,4510
2528,3966,4,4510
2529,3967,1,4510
2530,3967,3,4510
2531,3967,4,4510
2532,3970,1,4510
2533,3970,2,4510
2534,3970,4,4510
2535,3971,1,4510
2536,3971,2,4510
2537,3971,4,4510
2538,4016,3,3526
2539,4020,1,3526
2540,4026,1,4606
2541,4027,1,4606
2542,4027,3,4606
2543,4050,0,4225
2544,4051,0,4225
2545,4052,0,4225
2546,4053,0,4225
2547,4062,0,4226
2548,4065,0,3620
2549,4066,0,3620
2550,4071,0,3620
2551,4072,0,3620
2552,4108,1,3625
2553,4123,0,3626
2554,4124,0,3626
2555,4133,2,4728
2556,4133,3,4728
2557,4133,4,4728
2558,4134,2,4728
2559,4134,3,4728
2560,4134,4,4728
2561,4139,1,4728
2562,4139,3,4728
2563,4139,4,4728
2564,4140,1,4728
2565,4140,3,4728
2566,4140,4,4728
2567,4143,1,4728
2568,4143,2,4728
2569,4143,4,4728
2570,4144,1,4728
2571,4144,2,4728
2572,4144,4,4728
2573,4147,1,4728
2574,4147,2,4728
2575,4147,3,4728
2576,4148,1,4728
2577,4148,2,4728
2578,4148,3,4728
2579,4149,2,4729
2580,4149,3,4729
2581,4150,2,4729
2582,4150,3,4729
2583,4151,1,4729
2584,4151,3,4729
2585,4152,1,4729
2586,4152,3,4729
2587,4153,1,4729
2588,4153,2,4729
2589,4154,1,4729
2590,4154,2,4729
2591,4222,0,4853
2592,4223,0,4853
2593,4224,2,4854
2594,4225,2,4854
2595,4226,1,4854
2596,4227,1,4854
2597,4232,2,4855
2598,4232,3,4855
2599,4233,2,4855
2600,4233,3,4855
2601,4236,1,4855
2602,4236,3,4855
2603,4237,1,4855
2604,4237,3,4855
2605,4239,0,4968
2606,4240,0,4968
2607,4241,3,5027
2608,4241,4,5027
2609,4242,3,5027
2610,4242,4,5027
2611,4244,3,5027
2612,4244,4,5027
2613,4245,1,5027
2614,4245,4,5027
2615,4246,1,5027
2616,4246,4,5027
2617,4247,1,5027
2618,4247,3,5027
2619,4248,1,5027
2620,4248,3,5027
2621,4249,2,5028
2622,4249,3,5028
2623,4249,4,5028
2624,4249,5,5028
2625,4249,6,5028
2626,4249,7,5028
2627,4249,8,5028
2628,4250,2,5028
2629,4250,3,5028
2630,4250,4,5028
2631,4250,5,5028
2632,4250,6,5028
2633,4250,7,5028
2634,4250,8,5028
2635,4251,1,5028
2636,4251,3,5028
2637,4251,4,5028
2638,4251,5,5028
2639,4251,6,5028
2640,4251,7,5028
2641,4251,8,5028
2642,4252,1,5028
2643,4252,3,5028
2644,4252,4,5028
2645,4252,5,5028
2646,4252,6,5028
2647,4252,7,5028
2648,4252,8,5028
2649,4255,1,5028
2650,4255,2,5028
2651,4255,4,5028
2652,4255,5,5028
2653,4255,6,5028
2654,4255,7,5028
2655,4255,8,5028
2656,4256,1,5028
